season,week,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,max_completed_air_distance,avg_air_yards_to_sticks,attempts,pass_yards,pass_touchdowns,interceptions,passer_rating,completions,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,avg_air_distance,max_air_distance,passing_bad_throw_pct,times_pressured_pct,offense_pct,team_passing_yards,team_passing_tds,team_passing_first_downs,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_first_downs,team_rushing_epa,passing_first_downs,passing_epa,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,age,games_played,draft_pos_decay,fpts_gained,fpts_lost,coach_pass_oe,coach_td_prob,coach_punt_attempt,coach_first_down,coach_penalty_yards,coach_3d_pct,ffpts,target
2018,1,0.7935930372563456,3.1566173774987565,3.2638495343880307,-1.6605356309006154,7.881005403047348,4.430587665919029,-1.723236116801534,10.210936699143026,75.44778851747893,2,0,116.20415553331516,10.607706536114279,177.18306007676043,728.4969841940725,-6.514222119811243,2.7416824237141495,127.5925386230799,0.12964898456966906,0.1989872914774893,0,198.72013008282087,2.0,12.563498566559518,0.20167687938112833,31.78871694148254,0.0,3.0,-11.883836009251672,7.965791385686071,0.20150506447726987,3.6375861597263857,0.0,1.0,-0.20218269839252884,0.5373416521399257,0.7564614592042957,1,0,0,65.26753616333008,-0.5014731501456047,10.617638981066547,50.02726871144553,86.36961370928618,-0.5652220557534849,7.310886480964578,33.0
2018,1,0.8036148318255389,4.485581524482851,4.532103385025615,-2.188719901346958,11.976052551522828,4.652336002444047,1.701392858567237,9.683412555126962,79.3368065512195,1,3,53.0495919973053,8.364418722883418,134.48205926023303,693.838303611511,-14.494629270548916,2.8495607008875354,141.449249898431,0.17534343176913306,0.21831908724524626,0,211.929318948565,1.0,8.621233475943658,-12.8655402558803,26.806746099557618,0.0,6.0,-9.144998000392743,5.882759680497052,-13.083773991350377,2.8903717578961645,0.0,1.0,0.6129910862957437,0.5371164327739568,0.7564614592042957,1,0,0,-111.92257197697955,-0.49414595791485466,13.73641160501511,61.83865664222891,158.66858922869255,-0.5851692890130799,6.299975424744816,16.240000000000002
2018,1,0.7963263731380862,4.288626875434495,3.5987503617806267,-0.3570047023483826,6.643148070094689,4.745986753492409,-0.5273549535341006,11.675584953631008,109.8983149124665,3,0,160.8206523505874,16.48738945061876,303.40650110516356,884.8214452668068,13.028513735671012,2.745637532939678,129.59854758031904,0.06486611155256981,0.09719624522426538,0,321.48565846953545,3.0,15.634198199751284,23.734826943143478,16.20824593855886,2.0,5.0,-7.3310549130959455,9.475519952002566,23.24737113981319,2.4849066497880004,0.0,0.0,0.0,0.5377307410538562,0.7564614592042957,1,0,0,12.668772379557293,-0.496662600386359,11.760164098548335,44.41769295430021,158.66858922869255,-0.6438904653580197,10.374215354821336,17.72
2018,1,0.7760909666400555,3.999963020572754,3.7103793773193035,-1.196459761733119,12.484450650994063,4.329503204201375,-0.032353060802254884,10.717284445224644,82.93573854715817,3,1,125.28734929834154,13.100517872809423,227.56752379226683,786.2259538918655,1.6358427023145836,2.7764170932234933,117.65510935532131,0.13109981139538376,0.17657004355000194,0,224.3257902068561,3.0,13.33716481653124,8.528049424155782,32.87996989998785,0.0,5.0,-3.9071827133458408,8.354133799194226,8.413774370222551,2.6390573296152584,0.0,1.0,1.7701481164531663,0.5377680807533812,0.7564614592042957,1,0,0,89.27957820892334,-0.49824927675557934,10.063578830630433,64.56582177727793,86.93115074643674,-0.6453825955769357,8.77493492849611,17.36
2018,1,0.9404914666182868,5.417881254531244,5.090102231200708,-3.081947496380345,10.376901960652702,4.239918089168314,3.663361901958953,6.517433243944747,37.38433173973883,0,0,66.50643233546451,5.831711957079222,132.3971349628895,553.1986991867784,-8.627447512373065,2.931412420528407,142.86001610028637,0.17212933780330358,0.2969865936964582,0,83.0786743717166,0.0,4.504705845118101,-19.607573254739894,25.381978991421416,0.0,3.0,-11.883836009251672,3.4377950948233997,-3.841185161634833,3.6375861597263857,0.0,2.0,2.14589525504671,0.5366253494729349,0.7564614592042957,1,0,0,-224.17251332600912,-0.5014731501456047,13.73641160501511,37.846622927364294,146.4976076548595,-0.6396744752310523,2.254183761820202,13.8
2018,1,0.8659765676172443,3.7544737352649857,4.1046323221040115,-2.4266494548275728,6.12377457599415,5.167092130755335,0.20557484510334822,9.131768758863577,84.93569347944411,3,0,162.33426927646008,10.607706536114279,227.56752379226683,618.0730737856184,10.395662401982648,2.850725433050417,190.6081087666904,0.1354184674460738,0.17138738699511,0,273.60425054854124,3.0,11.78539007609629,2.060113311321462,22.398154090021713,0.0,2.0,-3.5368221241801208,6.321442766930793,10.235112720451827,3.295836866004329,0.0,0.0,0.29910008374720115,0.5375710337265645,0.7564614592042957,1,0,0,224.0954054196676,-0.49320974209148116,6.986887981008489,47.508907313713294,144.85995785354103,-0.5607728605987375,8.868469065169855,15.24
2018,1,0.812326193499428,2.820245491559826,2.9146062085369873,-1.5047287311657338,11.976052551522828,4.434293049308066,-2.957635965494369,9.683412555126962,59.08472316519151,1,1,80.64716617606743,9.731783146191905,172.77380318090752,797.9015984936311,-10.696997627903134,2.6655199199258544,97.71818095689888,0.1325449796539072,0.18231108522236705,0,145.42896816539297,1.0,11.00251462864673,-4.152802727051782,35.5284047866279,0.0,4.0,-1.4875548715767954,7.163508843283155,-4.192213798068499,3.9889840465642745,0.0,1.0,0.09082995030486811,0.5370751934306576,0.7564614592042957,1,1,1,133.47041384379068,-0.493577516644866,11.183200769940425,61.83865664222891,138.74736833949277,-0.6301495634125149,5.154685384426307,31.04
2018,1,0.7467448097927226,2.6691876337836886,2.8786896519207694,-1.6551527643403636,10.604252211203,4.349774878537669,-2.733380502780458,9.861775277744172,53.184901047257014,0,1,68.53888153064456,10.607706536114279,191.64922842367514,736.6269143684362,-3.747127453017382,2.6566559924453315,144.66429817367725,0.12964898456966906,0.19105838053648755,0,127.20644019629368,0.0,5.347314229537625,-13.178445366655803,22.177250473164456,1.0,7.0,2.605716219665248,3.9697718079037014,-13.404360246024131,2.9444389791664403,0.0,1.0,0.38829520288974656,0.5373866080014669,0.7564614592042957,1,0,0,32.15076192220052,-0.4915621291909298,11.760164098548335,43.80714148057585,148.13842341187987,-0.6574749894026983,3.178188724596725,3.6
2018,1,0.7066652674392507,2.9788582884723027,2.7170428052822886,-0.8881570961570037,3.2736678070264986,3.8194572071503705,-3.8320510169572692,7.511130236391141,43.44350939388351,0,1,55.31257232107327,6.413376761747054,153.3076412299662,1017.4870666905897,-15.583421792708737,2.588260435637134,76.92811808448104,0.20824873824707957,0.0826275737087661,0,179.9998202857704,0.0,11.00251462864673,-18.193408330057565,31.78871694148254,1.0,4.0,-0.14430473685280398,4.962462360184894,-6.7759919564142335,2.4849066497880004,0.0,0.0,0.0,0.5372686177362279,0.7564614592042957,1,0,0,60.61090215047201,-0.500533238853946,8.471469519490075,50.02726871144553,117.52840852139825,-0.5529856518848068,2.47760182989592,8.68
2018,1,0.9226297137869279,4.061065551837022,3.5216907776229527,-0.6449982479422076,3.400002513989435,4.882604878825896,0.23018934355245563,7.289372188990984,64.53791952567751,2,1,144.16943517083146,8.828068112505422,273.3104245579389,913.9357896850563,5.348138645500509,2.7827045725851374,146.3569484198569,0.08983128691227699,0.2921066095391163,0,162.75803723762368,2.0,8.621233475943658,7.573497049436761,40.85818190470909,2.0,7.0,-6.422318513790986,5.882759680497052,7.477694095401065,2.3978952727983707,0.0,1.0,-4.524332050925801,0.5365106767801816,0.7564614592042957,1,0,0,-83.18197631835938,-0.4839841959038665,10.063578830630433,46.88557971826628,131.87560078914677,-0.6335097615895915,6.761733441577805,17.36
2018,1,0.8007644073830181,3.353230322179733,3.099302082477854,-1.0218125895134942,9.953828985638031,4.437582190275612,-5.381471430089819,10.381944379874454,70.77850121281327,0,1,81.42229537012477,11.87698154164148,206.73649953623178,836.4298236808435,-5.137265952120108,2.659149153014376,128.7762592059983,0.09860509427490216,0.2969865936964582,0,183.12605279253077,0.0,7.001069966605758,-11.237349307881685,31.42056522547355,1.0,3.0,-2.234131922327301,4.962462360184894,-11.41673121219456,2.6390573296152584,0.0,0.0,-0.41274338104484304,0.5376733668362017,0.7564614592042957,1,0,0,-59.03850936889648,-0.5014731501456047,11.183200769940425,48.76310205247092,108.90496430027392,-0.5795368335981684,4.378022734955069,15.16
2018,1,0.7475869142790693,1.5790242274702122,3.4163129019315117,-3.9269444122820296,13.24545657677001,3.882341007038876,-2.8300632924708458,6.590972582888529,37.38433173973883,0,2,46.2767657177681,5.831711957079222,132.3971349628895,786.2134656119875,-15.583421792708737,2.8040666115724338,112.51025367382334,0.21113729001020123,0.2584129923357785,0,83.0786743717166,0.0,4.504705845118101,-19.607573254739894,25.381978991421416,0.0,3.0,-11.883836009251672,2.969851081798856,-19.069941227072693,2.5649493574615367,0.0,0.0,-0.8330475683252353,0.5368787417774347,0.7564614592042957,1,0,0,-224.17251332600912,-0.5014731501456047,13.73641160501511,37.846622927364294,146.4976076548595,-0.6396744752310523,2.254183761820202,7.52
2018,1,0.7568049638024315,2.6406225448259297,2.648211185158614,-1.2865042549094003,8.395378074028853,4.529663972856088,-3.327171245341768,12.72706936429902,92.13060148403684,2,1,113.71245869505442,16.48738945061876,260.57431719750633,850.297432033077,5.654361162524876,2.588260435637134,119.56472015053976,0.10174721475816556,0.1726901596428358,0,256.7165999306982,2.0,14.106673627022108,7.355871789195767,23.700763967132918,0.0,4.0,-4.713629649806649,8.734838974542681,7.264155248433305,2.9444389791664403,0.0,1.0,1.8277743344818829,0.5372746088463942,0.7564614592042957,1,0,0,166.8383903503418,-0.49324700715254594,10.617638981066547,52.58514148540389,158.66858922869255,-0.5783524729906129,8.15647104349122,15.16
2018,1,0.887441305296562,3.2167274165117594,3.3800177802157276,-1.7936065041475668,7.839588709156824,3.8194572071503705,-2.571542333258047,8.941915232360783,57.56657219371892,0,0,98.23956961795517,10.172978844209883,222.2013006124189,904.9073054719036,-4.928525378024483,2.7003487972089015,95.9707397651323,0.23496417485845508,0.28067201381344653,0,140.68627605000705,0.0,8.621233475943658,-8.583705044135115,27.60334597863554,1.0,4.0,0.20304091679975783,5.882759680497052,-8.70431188515584,3.4339872044851463,0.0,1.0,0.9325777334932448,0.5369585062004518,0.7564614592042957,1,0,0,89.72963333129883,-0.498146836951934,13.73641160501511,53.87866558059029,158.66858922869255,-0.566344134556839,3.484102886602863,10.4
2018,1,0.8019309045077535,2.2967375675127717,3.6750706938028532,-3.4717192890412543,8.230971960798042,3.8194572071503705,-0.35790409596764544,9.861775277744172,43.44350939388351,0,1,59.98183583554637,10.172978844209883,178.61593264506362,770.5493045789775,-8.169660505534972,2.7614704941074497,176.065374909433,0.14669232378184224,0.1953505397206903,0,110.45988473480921,0.0,5.347314229537625,-8.839584816485345,31.235635231947647,2.0,7.0,2.855079088747899,3.4377950948233997,-10.81198470676649,2.3978952727983707,0.0,0.0,0.0,0.53731541112705,0.7564614592042957,1,0,0,91.41999371846516,-0.4947550687069913,12.947913029412398,52.58514148540389,156.80375848890418,-0.6270349025806796,2.47760182989592,17.36
2018,1,0.7649727263480981,2.2195877750194657,2.893462866348508,-2.258531102309724,8.051715109168612,4.6888671752413575,-2.198764430527977,10.037580588880305,57.82057730086062,0,0,93.27056003071944,11.87698154164148,223.1187847858806,829.0513027571858,-1.3472423409171923,2.756325748623681,123.12701287503494,0.1508313953682711,0.1989872914774893,0,141.47724451718196,0.0,7.001069966605758,-4.853709084241127,35.87359429044257,1.0,7.0,2.4334938125081687,4.962462360184894,-4.904139469834867,3.784189633918261,1.0,2.0,-0.007199205411402662,0.5368459898848551,0.7564614592042957,1,0,0,77.45105218887329,-0.48857507780322373,7.964499428589255,59.817205766320676,158.66858922869255,-0.5222860074758231,3.5016797233476575,16.0
2018,1,0.9404914666182868,3.849869294347172,4.7527188010107935,-3.5917675981744694,5.555707644774243,4.39337191537733,2.250523564519269,9.861775277744172,59.08472316519151,1,1,75.14741456635024,9.283655258077543,153.3076412299662,602.7674598091644,-5.646293601029397,2.8347686902474156,186.40846087319022,0.1897531387915902,0.25487867566891226,0,145.42896816539297,1.0,7.001069966605758,-9.099240198007655,40.536193535476926,1.0,10.0,-2.4604209530441095,4.962462360184894,-9.23077447691146,3.9512437185814275,0.0,3.0,-2.2981578833330243,0.5367172197351631,0.7564614592042957,1,1,1,-33.65784378051758,-0.4957520732857838,11.069173140000277,62.92517550547202,89.07066380230843,-0.6574749894026983,5.154685384426307,20.4
2018,1,0.7657028001329587,3.01856837748374,3.284146277362747,-1.9000987134409393,7.2719922873576515,4.359882749102216,0.11568045425640784,6.517433243944747,39.44565279198325,0,2,46.2767657177681,5.831711957079222,180.231600131146,896.40545022278,-13.419213015937759,2.7631832345473737,141.3314390609903,0.2306643691907423,0.1470945074822592,0,179.9998202857704,0.0,11.00251462864673,-18.193408330057565,31.78871694148254,1.0,4.0,-0.14430473685280398,3.4377950948233997,-11.955084786875629,3.295836866004329,0.0,2.0,1.8124597232208717,0.5369327637880467,0.7564614592042957,1,0,0,60.61090215047201,-0.500533238853946,8.471469519490075,50.02726871144553,117.52840852139825,-0.5529856518848068,2.254183761820202,4.0
2018,1,0.8040275041610692,2.6085173371129002,2.751122323352891,-1.514769962917921,8.517426602765635,3.8930277108383162,-5.4756275441110605,8.352188276173182,55.262213687417876,0,0,99.85311053249859,9.283655258077543,221.58433396964782,883.1969461770042,-4.105338151544977,2.653299170200625,119.29813396017214,0.1354184674460738,0.22452131692463967,0,133.55791175172615,0.0,7.814866079171358,-0.6658181815514864,37.23716769061489,2.0,9.0,-5.002629688930217,5.430388860130173,-0.6674900358089861,4.248495242049359,1.0,4.0,-1.9079564419002635,0.5372967696123742,0.7564614592042957,1,0,0,-191.9253489176432,-0.5014731501456047,13.73641160501511,46.88557971826628,135.10187048653202,-0.5952528959405524,3.3238698302334493,25.4
2018,1,0.7364665637805142,2.9586067471897053,3.6529039284333265,-2.658206574150505,7.1357466049045595,4.3922947319366035,-1.5476656222523886,11.04428271896863,95.54688048968085,1,3,72.19726436884847,11.87698154164148,179.5612165762034,938.3734672483056,-15.346405998523837,2.734105447423857,157.2853085625247,0.175982687212034,0.20198858814917653,0,269.0035760533926,1.0,14.106673627022108,-6.443892869455827,39.23433626476038,2.0,7.0,-5.393270358906103,8.734838974542681,-6.52212018329817,3.332204510175204,0.0,2.0,2.8644571219928348,0.5376354280042074,0.7564614592042957,1,0,0,197.3413259188334,-0.4933519548163572,8.471469519490075,50.663061818484536,123.47171945871682,-0.5590927155749035,7.205435428382461,30.08
2018,1,0.8632042581354838,4.195008516004326,4.239467483895244,-2.02432975403381,10.376901960652702,4.607434683675978,0.6457983348507221,10.881787056000553,64.29367953393857,1,1,61.26922548647513,8.364418722883418,132.3971349628895,660.9512168372745,-15.583421792708737,2.838769194418861,179.16588850746285,0.2218851186021707,0.27926952934077914,0,161.972322481728,1.0,5.347314229537625,-17.42334134344143,42.13288546135077,2.0,10.0,5.176922705621414,3.9697718079037014,-17.759414526528847,4.439761348393332,1.0,4.0,5.866424712722198,0.5372818595185246,0.7564614592042957,1,0,0,173.9745953877767,-0.4967046155365676,13.73641160501511,53.23069715586343,158.66858922869255,-0.565148282129911,5.450267098847653,13.84
2018,1,0.8832079568694824,3.690833407212282,3.016698792516615,-0.19941993425337018,8.230971960798042,4.890769187293623,-4.105621746904779,9.861775277744172,73.59280334427326,3,0,150.57990053340936,12.697304103313956,260.30484014087637,905.6399999367708,2.9870042303014834,2.6890315223633725,147.41850511137994,0.08003143202841136,0.2166071209473284,0,211.15341439916335,3.0,11.00251462864673,8.42484153276232,31.971951874657215,3.0,11.0,-3.8693517870220937,6.747946005540722,10.239111202623688,2.70805020110221,0.0,1.0,-0.6446834023518707,0.5375245046349145,0.7564614592042957,1,0,0,-63.50570297241211,-0.49461678662075675,13.73641160501511,62.51704893361052,158.66858922869255,-0.57088946439876,8.34068166252115,23.04
2018,1,0.7691687070987145,2.295231238415409,2.079690931268711,-0.39051034643724264,6.12377457599415,3.8194572071503705,-5.697911327926392,9.131768758863577,77.97215369271439,2,0,145.84660391634722,11.036377781978333,243.32124405980156,826.129618232858,3.1141845896570453,2.588260435637134,97.05883344697934,0.15288321806611568,0.2969865936964582,0,207.27184792906507,2.0,11.00251462864673,14.039161484246424,42.919218714706346,1.0,10.0,2.5999142959415873,7.163508843283155,13.80412039806417,3.258096538021482,0.0,2.0,-0.5745055288987383,0.537553779016383,0.7564614592042957,1,1,1,-52.4775021870931,-0.4979634547813931,13.73641160501511,56.494451461028,158.66858922869255,-0.5874435910553449,7.438535689575799,11.68
2018,1,0.8023523302922888,3.2807972212747023,2.8594449527019363,-0.6521459698479093,4.705767727531696,4.8126502999590475,-3.4852417693899382,8.748819505877234,75.21681246653343,2,1,134.9633571083022,11.036377781978333,267.47113313867624,910.1625987770057,4.291971305873724,2.694335644237885,137.54344149333073,0.12304937447119396,0.21373405826332692,0,197.94184456403232,2.0,9.420908385369552,2.736712111655842,28.969256291014208,1.0,5.0,3.4042495491132096,6.321442766930793,2.717243528345023,2.995732273553991,0.0,1.0,0.4690619014915749,0.5373881616723698,0.7564614592042957,1,0,0,-18.338862260182697,-0.48947926089290383,8.990383659367465,59.817205766320676,158.66858922869255,-0.554557534637151,7.299215199943774,26.6
2018,2,0.7881252667358839,3.9877399499041655,4.145468897388959,-2.155872380203255,7.372935617416779,4.76140312565975,1.408854847961191,12.72706936429902,104.10947999141253,2,2,91.77172780158554,15.435535004349177,188.78470371402094,715.6631145186639,-3.36336782725469,2.7653551022422933,182.868703384864,0.12892143919153495,0.2148862660629921,0,300.37027822938853,2.0,16.392638661935607,-7.748798498270434,21.731991932515875,1.0,5.0,-2.1624032334925194,9.836426524541187,-7.852270444900972,2.995732273553991,0.0,3.0,1.2363650339955294,0.5375249807977713,0.8185974103427885,1,0,0,-30.30313873291016,-0.49502794674649125,8.990383659367465,52.58514148540389,99.63023441398576,-0.5699338193568302,8.764503798502597,15.08
2018,2,0.8041884789948116,2.904854897503348,3.2466027463866647,-1.9901453005724365,7.512518944452166,4.430951978659705,-1.7956364484367693,11.829053675896313,86.25966910954735,0,0,107.4489979273356,15.812227731229074,251.6515888162857,888.2760409806007,1.9582206958029278,2.685111680350205,123.8070736567584,0.06486611155256981,0.1470945074822592,0,235.91793257105866,0.0,13.33716481653124,-0.40662984380740913,21.507590500894068,0.0,4.0,-4.614776851852987,8.354133799194226,-0.4072936642454433,3.258096538021482,0.0,1.0,1.8579637546173218,0.5375545544854883,0.8185974103427885,1,1,1,155.73530960083008,-0.4925453144998561,8.990383659367465,51.942009579281866,91.25682202045486,-0.5313614937793588,5.3807247969661764,16.8
2018,2,0.6939821662024689,2.319539383714105,2.5519064676332412,-1.568019527664945,12.252491517230148,4.0964612171293595,-4.871194499629793,7.062366270190874,43.44350939388351,1,0,118.97351485423921,7.410035648044709,219.79773374839013,814.9994200898353,-1.4008284994017715,2.7056599491372206,101.95677491997117,0.13398452114772513,0.15673564058881578,0,157.25420107843945,2.0,6.178935980918772,7.87199868816192,28.776218709875835,0.0,7.0,-5.899255761736033,3.9697718079037014,-0.5203417903813528,2.6390573296152584,0.0,2.0,1.9256811493106079,0.5372698869639934,0.8185974103427885,1,0,0,380.28818489260266,-0.4899847244876515,12.34843252397825,65.25324779016955,153.49266630938803,-0.5901172060870679,4.267814543614401,8.719999999999999
2018,2,0.8201982099879167,4.3921031752049835,3.9457522778727534,-1.006394851700852,5.8244785346264925,5.167092130755335,-0.3026745556273434,9.502375977889779,99.54773600510987,1,1,132.89157255746355,12.289540102664597,267.47113313867624,916.2223531705691,4.011020366794268,2.744782265242327,201.14471872638023,0.06400669782986972,0.22115279215090208,0,283.5598501591003,1.0,11.78539007609629,15.78194362861196,26.806746099557618,3.0,8.0,-4.649258369733246,7.569165736213162,15.504718062895394,2.6390573296152584,0.0,1.0,-3.8269230406921615,0.5368309598055498,0.8185974103427885,1,0,0,65.2505537668864,-0.49341761888790897,11.183200769940425,55.181797349761524,79.680851135878,-0.5138863106878472,7.426986243021335,26.16
