season,week,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,carries,rushing_yards_before_contact_avg,rushing_yards_after_contact_avg,offense_pct,team_passing_yards,team_passing_tds,team_passing_first_downs,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_first_downs,team_rushing_epa,rushing_first_downs,rushing_epa,age,games_played,draft_pos_decay,fpts_gained,fpts_lost,coach_pass_oe,coach_td_prob,coach_punt_attempt,coach_first_down,coach_penalty_yards,coach_3d_pct,ffpts,target
2018,1,1.2341060403203636,5.669179861158668,0.8483339833272062,1.2569501004871648,4.584967478670572,1.589235205116581,0,5.721370877531409,4.270461688599175,1.7066745248993922,0.4367010698631491,1.2569501004871648,1.5040773967762742,1.33500106673234,1,150.2171014404084,1.0,7.0485232032949625,-9.164190145689627,45.896271552724855,1.0,10.0,-2.446325496921449,3.0,-1.117130213637911,3.3096667171498377,0.765999120464607,1,1,1,-33.65784378051758,-0.4487387596397411,11.029726544076333,110.51996600979894,98.27269676375349,-0.6501892697310276,2.2823823856765264,6.800000000000001
2018,1,1.2933380753985262,8.690306408061078,0.832401952755469,1.2270265094578627,4.31748811353631,1.5448993912965292,1,5.515421070586647,4.060949966196325,1.5853793972839447,0.36555365970198267,1.2270265094578627,1.4586150226995167,1.308332819650179,1,186.23880952146,0.0,11.095811310607942,-18.369520026635612,35.60809847606067,1.0,4.0,-0.1442272174681785,2.0,1.010708619563954,3.3304529771363978,0.765999120464607,1,0,0,60.61090215047201,-0.4522772142350875,8.44438507762443,84.9313821805795,130.58241198509003,-0.5482243897472049,2.6026896854443837,4.2
2018,1,1.2615916059983012,11.4684859393651,0.900092331570854,1.298792978813194,4.90527477843843,1.4712875739532831,2,6.40647914149742,4.197411956299144,1.6203306703891454,0.48381943535348154,1.298792978813194,1.5475625087160128,1.0986122886681098,1,279.2163123989901,1.0,14.24048586974417,-6.482543919982119,44.35760079008397,2.0,7.0,-5.343921314646296,5.0,-8.236788510446255,3.1505113273415444,0.765999120464607,1,0,0,197.3413259188334,-0.44695044358052466,8.44438507762443,86.1710949394918,137.35787079701984,-0.5542028249752842,3.2386784521643803,6.1000000000000005
2018,1,1.3890019598695136,13.163533932288628,0.890123841800639,1.2174680761571888,4.2626798770413155,1.5546296759391054,0,5.076529796363274,4.174544783806097,1.6888407981919253,0.41643187350396366,1.2174680761571888,1.4816045409242156,1.2809338454620642,0,274.39934251659474,3.0,12.676707818056391,-3.750531149856069,41.802987749717445,0.0,8.0,-4.167816363555593,3.0,-2.478623848434567,3.115335873199823,0.765999120464607,1,0,0,-25.5812193552653,-0.4401197189008409,10.029044927568423,83.69887850125747,124.31940146986831,-0.6268264361723095,1.9600947840472698,11.3
2018,1,1.723515165420662,7.245447496143931,0.8608048625748952,1.268379263506037,4.127134385045092,1.0360919316867758,1,5.246508657288865,3.8900688982550946,1.4734923162339562,0.5085218580589927,1.268379263506037,1.33500106673234,0.8754687373538999,0,167.44699077756286,1.0,5.378611119221787,-17.58908594192001,47.78671148354257,2.0,10.0,5.225493450862048,3.0,-2.6154449516086533,3.3311325072138684,0.765999120464607,1,0,0,173.9745953877767,-0.44944629482483717,13.736053428622006,91.20164031865377,177.6893949082653,-0.5601283086529193,2.501435951739211,10.3
2018,1,1.728642159912577,7.002155942358437,0.8863828140410588,1.2067630803592935,3.6888794541139363,1.0498221244986776,0,4.986352638466536,3.761613678813106,1.3460744305749828,0.2800745792710224,1.2067630803592935,1.252762968495368,0.9555114450274363,0,266.3636660019363,2.0,14.24048586974417,7.310229706894438,26.21751950946103,0.0,4.0,-4.673570155281758,1.0,-6.148162049580854,3.1840773193255054,0.765999120464607,1,0,0,166.8383903503418,-0.4468720687104597,10.580416850634721,89.93328891417222,177.6893949082653,-0.5730398124207361,1.3862943611198906,6.1000000000000005
2018,1,1.6680918061258727,8.690306408061078,0.8046122467089211,1.2270265094578627,3.8918202981106265,1.1192315758708453,0,5.15868506610273,3.8315825610213476,1.4201577287961302,0.24563163892215759,1.2270265094578627,1.0986122886681098,1.2237754316221157,1,215.5064496539449,4.0,8.68623363354093,13.305759601826091,33.432199795667565,0.0,7.0,-1.2695507719564703,2.0,-3.1127350750207956,3.139572843529664,0.765999120464607,1,0,0,126.4694595336914,-0.45290812428714605,10.029044927568423,78.8413625063451,82.70104149962837,-0.6304460557551772,1.589235205116581,7.5
2018,1,1.4856037106079367,9.011278994519108,0.7772372004316034,1.1809008206673268,3.6375861597263857,1.1526795099383853,0,4.54509890038651,3.9836382517129802,1.5259186326404874,0.24563163892215759,1.1809008206673268,1.410986973710262,0.8754687373538999,0,219.55862257188173,1.0,8.68623363354093,-12.973232015122194,29.807929807249604,0.0,6.0,-9.035898562812699,3.0,-7.138136821593056,3.3925265652145242,0.765999120464607,1,0,0,-111.92257197697955,-0.44754292170801,13.736053428622006,108.33065422376731,177.6893949082653,-0.5797005131092055,1.33500106673234,4.800000000000001
2018,1,1.4607203630539232,7.151699613754459,0.8219484832012599,1.2434000373716563,4.1588830833596715,1.2685113254635072,0,5.618404401049893,3.7476757430203014,1.3833111476137292,0.32577240345006503,1.2434000373716563,1.410986973710262,1.0296194171811581,0,232.50620908407376,3.0,13.460595572661756,8.47116719395236,36.884718693588205,0.0,5.0,-3.8773556066444366,2.0,-3.119998929537876,3.3389318309246305,0.765999120464607,1,0,0,89.27957820892334,-0.45059094563783714,10.029044927568423,113.83681238838635,95.8535098585148,-0.6383691600726593,1.8562979903656263,3.9
2018,1,0.7640749701172617,0.0,0.841840811801544,1.146500235096344,4.624972813284271,2.2074425542799663,2,4.922397857391645,4.673393990348822,2.1473208608135606,0.29381065557294467,1.146500235096344,1.1314021114911004,1.762123092665999,0,168.2656781842047,2.0,8.68623363354093,7.525819091243451,46.277207698547905,2.0,7.0,-6.357895782265348,3.0,5.360144452370308,3.245322994883049,0.765999120464607,0,0,0,-83.18197631835938,-0.4398978061271477,10.029044927568423,78.8413625063451,146.95286179248674,-0.6268264361723095,3.100092288878234,3.5
2018,1,1.2274215279501344,9.011278994519108,0.7928237655953426,1.2174680761571888,4.127134385045092,1.4190841839428816,2,5.171101772980374,4.072260830371905,1.5975169059372782,0.32577240345006503,1.2174680761571888,1.2809338454620642,1.3609765531356006,0,113.85153160216767,0.0,5.378611119221787,-8.901804595939746,34.9618739912874,2.0,7.0,2.8737600600687356,4.0,2.0466191061675394,3.2279148495188705,0.765999120464607,1,0,0,91.41999371846516,-0.44799685345776386,12.898911514351472,89.93328891417222,175.50471009902262,-0.6205259722729067,2.9014215940827497,7.0
2018,1,1.1460153969763305,9.973803072438832,0.7529638632308472,1.2174680761571888,4.2626798770413155,1.5546296759391054,0,5.45621586415649,4.035380333446881,1.5684237093670652,0.5150981438952933,1.2174680761571888,1.6863989535702288,0.9932517730102834,0,274.39934251659474,3.0,12.676707818056391,-3.750531149856069,41.802987749717445,0.0,8.0,-4.167816363555593,5.0,-0.5662592906327965,3.183414436590042,0.765999120464607,0,0,0,-25.5812193552653,-0.4401197189008409,10.029044927568423,83.69887850125747,124.31940146986831,-0.6268264361723095,1.9600947840472698,10.7
2018,1,1.1426123855615182,4.887866183221855,0.8772605026741565,1.2356219786521618,4.553876891600541,1.7206635475443246,1,5.644738816531622,4.279478759271448,1.7406603149310946,0.511423728722028,1.2356219786521618,1.6486586255873816,1.308332819650179,1,204.95668906333717,2.0,9.495104500789589,2.727037907731948,32.31971206782411,1.0,5.0,3.42916495494766,4.0,3.8343296987664255,3.096798582288794,0.765999120464607,1,0,0,-18.338862260182697,-0.4440485956501097,8.960918540054182,104.27322349241389,177.6893949082653,-0.5497634078124399,2.740840023925201,8.4
2018,1,1.3559559581936875,6.725683533476013,0.8357432516233303,1.2174680761571888,4.1588830833596715,1.4508328822574619,0,5.766173736268304,3.565348936175649,1.2193247497014676,0.32577240345006503,1.2174680761571888,1.4350845252893225,1.1939224684724346,1,329.04034583332736,3.0,16.502891896941964,16.778899356080895,37.0955113768419,0.0,7.0,1.630167514515038,3.0,-2.706360099673773,3.2350247266075716,0.765999120464607,1,0,0,130.82002766927084,-0.4513218962163659,8.44438507762443,113.83681238838635,110.66927209943401,-0.6373821731135758,1.8562979903656263,14.0
2018,1,1.4469651179735876,12.11800219615141,0.8486264489501347,1.2067630803592935,3.9318256327243257,1.292768303109067,0,4.903902371879946,4.036673971525343,1.5717692824309504,0.34852742646275436,1.2067630803592935,1.4816045409242156,0.9555114450274363,1,150.2171014404084,1.0,11.095811310607942,-4.172289043952994,39.99148622071191,0.0,4.0,-1.4815454322952453,1.0,-1.9133145386109662,3.216312542465036,0.765999120464607,1,1,1,133.47041384379068,-0.44711884270210334,11.143187793616585,108.33065422376731,154.81050947370954,-0.6235572260136202,1.6292405397302803,5.800000000000001
2018,1,1.5451149708944574,6.725683533476013,0.8442420174481862,1.2174680761571888,3.8501476017100584,1.1420974006078486,0,5.257358191275544,3.701434720375906,1.315999023987283,0.38933380801619855,1.2174680761571888,1.2809338454620642,1.0296194171811581,1,284.03003075416893,3.0,11.88854997896595,2.0540828490856478,24.718275528486746,0.0,2.0,-3.5113712188815844,2.0,-3.9522201496863683,3.1542733016825424,0.765999120464607,1,0,0,224.0954054196676,-0.4468442356038173,6.966331727122297,80.04482530927395,161.8086242899626,-0.5558471336825758,1.547562508716013,5.9
2018,1,1.4073394671431552,8.741706898898933,0.8926184619660424,1.2504776795169978,4.23410650459726,1.2896675254308188,0,4.9219951057990485,4.291460598314355,1.7388692173486444,0.48381943535348154,1.2504776795169978,1.1314021114911004,1.33500106673234,1,329.04034583332736,4.0,14.24048586974417,23.94093968418106,34.74524838245426,1.0,5.0,-3.431072173300248,2.0,-3.4725618458562684,3.19993762384795,0.765999120464607,0,1,1,140.52234331766763,-0.4478787165487702,10.029044927568423,111.07003819554315,143.28286115355857,-0.6116373733749183,1.9315214116032138,2.2
2018,1,1.344039048222777,7.6546797132442075,0.9307949772894754,1.1809008206673268,4.0943445622221,1.6094379124341003,0,5.11471426340919,4.072276411724599,1.612279171892852,0.40515116893425046,1.1809008206673268,1.8082887711792655,0.8329091229351039,0,168.2656781842047,2.0,8.68623363354093,7.525819091243451,46.277207698547905,2.0,7.0,-6.357895782265348,3.0,-0.9737163452941034,3.3968546322280186,0.765999120464607,1,0,0,-83.18197631835938,-0.4398978061271477,10.029044927568423,78.8413625063451,146.95286179248674,-0.6268264361723095,1.791759469228055,7.300000000000001
2018,1,1.1825949747857094,8.129721021888155,0.902805025253749,1.2434000373716563,4.663439094112067,1.7730673362159026,1,5.214145458272394,4.586186096129789,1.977632849290058,0.28815743096525287,1.2434000373716563,1.2237754316221157,1.7578579175523736,1,189.49918149295684,0.0,7.0485232032949625,-11.325891438070876,35.17788620106733,1.0,3.0,-2.222126356962631,3.0,0.5400509390737561,3.0717669598299886,0.765999120464607,1,0,0,-59.03850936889648,-0.45290812428714605,11.143187793616585,82.47360412086437,120.76757063542311,-0.5741972988735199,2.8094026953624978,2.8000000000000003
2018,1,1.5268121614297507,9.46012264892191,0.8527950673542669,1.1650280223278484,3.828641396489095,1.4307461236907244,0,5.349653421289101,3.5814850087895778,1.091313405281796,0.2675669966458483,1.1650280223278484,1.6094379124341003,0.9162907318741551,0,219.55862257188173,1.0,8.68623363354093,-12.973232015122194,29.807929807249604,0.0,6.0,-9.035898562812699,2.0,-2.3097023215351618,3.158233702898639,0.765999120464607,0,0,0,-111.92257197697955,-0.44754292170801,13.736053428622006,108.33065422376731,177.6893949082653,-0.5797005131092055,1.5260563034950494,19.8
2018,1,1.335707444868862,0.0,0.9012628146368421,1.2569501004871648,4.68213122712422,1.6863989535702288,0,5.92041700701471,4.267677886926516,1.704868038177744,0.34170737050295574,1.2569501004871648,1.5260563034950492,1.410986973710262,1,196.82706786912357,2.0,11.095811310607942,5.633165205429041,40.59944935595471,0.0,8.0,2.5481968731568876,6.0,0.8886482748656048,3.1823778018280002,0.765999120464607,1,0,0,-42.53271230061849,-0.45290812428714605,13.506312731452201,66.0907506179587,177.6893949082653,-0.6410539458494082,2.379546134130174,22.2
2018,2,1.524776712789424,4.4164438996111555,0.918233714552914,1.146500235096344,3.5263605246161616,1.2237754316221157,0,4.488949122588835,3.933958470045086,1.4654499498836855,0.48381943535348154,1.146500235096344,1.410986973710262,0.9555114450274363,0,152.6830471049195,2.0,8.68623363354093,0.7438527708889637,32.989265374268136,1.0,5.0,0.8477313317168137,1.0,-0.9963470272480688,3.114714589785857,0.807043542928938,1,0,0,255.72778956095377,-0.446131134948559,10.029044927568423,101.60289653488744,109.36481396404298,-0.4660920815155966,1.2237754316221159,8.9
2018,2,1.280770433418233,7.002155942358437,0.8302751870990194,1.2067630803592935,4.219507705176107,1.580450375560848,0,5.360872154050554,4.051426980967285,1.5841788632127711,0.34852742646275436,1.2067630803592935,1.667706820558076,1.0647107369924282,1,259.1234416402258,2.0,11.095811310607942,6.572913501404317,42.20061868638215,0.0,6.0,0.04805853977957063,3.0,-0.6635499216865244,3.310360514990379,0.807043542928938,1,1,1,95.91300773620604,-0.44889500456602915,10.029044927568423,95.0492871122735,115.4776149325666,-0.5626406136467097,1.916922612182061,1.0
2018,2,1.422793984158811,13.498454706463296,0.8556073373641306,1.1809008206673268,3.828641396489095,1.3437347467010947,0,4.9119210502325314,3.9394078435331723,1.4829004102085102,0.40515116893425046,1.1809008206673268,1.3609765531356006,1.1939224684724346,0,294.4488784374964,1.0,11.88854997896595,15.64379997732806,29.807929807249604,3.0,8.0,-4.610048540518288,2.0,-0.5645972734014703,3.232344710815165,0.807043542928938,0,0,0,65.2505537668864,-0.4469994739178789,11.143187793616585,95.0492871122735,87.66720648705345,-0.5098910696113692,1.5260563034950494,6.5
2018,2,1.3805149807634762,0.0,0.7717801930493543,1.2270265094578627,4.07753744390572,1.3049487216659381,0,5.141324649504647,4.002849274433442,1.5429514658527574,0.452434361192892,1.2270265094578627,1.62924053973028,0.6418538861723947,0,235.73864017222348,1.0,9.495104500789589,1.5908518022747067,31.64376151897437,0.0,9.0,-1.1162817929594133,6.0,-2.3333428166056027,3.1550836917804213,0.807043542928938,1,0,0,361.98818337329163,-0.44576889784147944,11.71725762439067,111.07003819554315,168.39359923233468,-0.5889506080022797,1.7749523509116738,2.7
2018,2,1.5149388321710182,6.0387399288394406,0.7984056093067977,1.1809008206673268,3.5553480614894135,1.0704414117014134,0,4.884204525681231,3.719547944875551,1.2699021157714911,0.24563163892215759,1.1809008206673268,1.0296194171811581,1.2237754316221157,0,278.4137115156498,1.0,14.24048586974417,-5.765843215212113,17.35947889108993,0.0,3.0,-7.722568078794441,3.0,-3.4888391926686007,3.2459850273468187,0.807043542928938,0,0,1,57.97634029388428,-0.44434596298377405,10.580416850634721,77.64521226891065,99.46531334834576,-0.5855299852576596,1.252762968495368,15.4
2018,2,1.5487586016222499,9.365626094172969,0.7643039003173943,1.2067630803592935,3.871201010907891,1.2321436812926323,0,5.145272804996213,3.8202105435741225,1.3932061484754392,0.48381943535348154,1.2067630803592935,1.4350845252893225,0.9555114450274363,0,174.80964466926935,2.0,11.095811310607942,4.498850181445189,50.19375368064994,1.0,6.0,3.128499335261289,2.0,-3.4664724322029876,3.393165209964891,0.807043542928938,1,0,1,34.356100718180336,-0.44704683879059537,8.44438507762443,95.0492871122735,122.09717150586067,-0.6076352855640298,1.5686159179138455,12.7
2018,2,0.8868788040919308,11.272243472692303,0.7301813328240792,1.146500235096344,4.110873864173311,1.8082887711792655,0,4.84120742843585,4.227560709487961,1.8039487592097927,0.48381943535348154,1.146500235096344,1.8245492920510458,1.1631508098056809,0,152.6830471049195,2.0,8.68623363354093,0.7438527708889637,32.989265374268136,1.0,5.0,0.8477313317168137,2.0,1.8855306228856936,3.1848639222764947,0.807043542928938,1,0,0,255.72778956095377,-0.446131134948559,10.029044927568423,101.60289653488744,109.36481396404298,-0.4660920815155966,1.8082887711792657,4.7
2018,2,1.7258655325752534,10.944811006674762,0.8770043426630749,1.2504776795169978,3.7376696182833684,0.7932306391169279,3,4.8441193723038145,3.9012147443618215,1.4800818724012108,0.35928478972902833,1.2504776795169978,1.0296194171811581,0.9932517730102834,1,294.4488784374964,1.0,11.88854997896595,15.64379997732806,29.807929807249604,3.0,8.0,-4.610048540518288,5.0,-0.2795904862607487,3.1830413718589847,0.807043542928938,1,0,0,65.2505537668864,-0.4469994739178789,11.143187793616585,95.0492871122735,87.66720648705345,-0.5098910696113692,3.100092288878234,16.5
2018,2,1.0990719531211586,6.725683533476013,0.8063335972266611,1.146500235096344,4.060443010546419,1.7578579175523736,0,4.177105557789481,4.407730730362538,2.0051085623881066,0.5773469884200084,1.146500235096344,1.7404661748405044,1.2237754316221157,0,312.04820418870435,4.0,16.502891896941964,20.480570533087015,32.989265374268136,0.0,5.0,-1.5110039643824622,2.0,-0.27621922759995227,3.21711427424854,0.807043542928938,1,0,0,186.09326680501303,-0.44495585223950923,9.489176074755072,98.96043204497846,91.42796297980561,-0.4985837950377957,1.7578579175523739,11.2
2018,2,1.386530182368478,0.0,0.7806582663217144,1.1650280223278484,3.970291913552122,1.5723966407537513,1,4.909063912982181,4.068636714784843,1.615064741653248,0.35472272031943225,1.1650280223278484,1.1631508098056809,1.589235205116581,0,143.63343995456486,2.0,7.870940953112832,-5.479356719421253,39.58380303773033,1.0,6.0,-5.6887329001717,3.0,1.414714733525574,3.2042899665397826,0.807043542928938,1,0,0,3.60090446472168,-0.4371437873365426,8.960918540054182,93.75965822417513,96.06525232482475,-0.5840032102749312,2.424802725718295,5.7
2018,2,1.5407181129033058,0.0,0.8112507568348053,1.146500235096344,3.5263605246161616,1.2237754316221157,0,4.417486841802221,3.9669240469036606,1.5042511835027303,0.29381065557294467,1.146500235096344,1.4350845252893225,0.9162907318741551,0,197.64061218647456,2.0,10.298134493981273,5.078853115253585,27.91909817699918,0.0,5.0,-4.283290245821582,1.0,-3.937424873782555,3.1603140738699356,0.807043542928938,1,1,1,61.509250005086265,-0.4458728721924069,9.489176074755072,91.20164031865377,88.91740005385377,-0.5661410416383744,1.2237754316221159,5.0
2018,2,1.6448395289259619,8.129721021888155,0.8899308908228597,1.2434000373716563,4.02535169073515,1.1349799328389845,0,5.351073136920418,3.8258196448899024,1.4302254405917865,0.43145051330371187,1.2434000373716563,1.0986122886681098,1.2237754316221157,0,162.53155367861413,2.0,6.218112355935573,7.821489524173986,32.09511838990928,0.0,7.0,-5.842637634373718,4.0,-2.8529164421174205,3.2067222686956307,0.807043542928938,1,0,0,361.98818337329163,-0.444428466342461,12.302529875647163,115.23043039275544,171.7050217223792,-0.5845329081432686,1.7227665977411037,5.7
2018,2,1.18131811376113,8.129721021888155,0.7515442755322169,1.2434000373716563,4.31748811353631,1.4271163556401458,0,5.805242069432986,3.792961342939853,1.4103202847402905,0.37877293048604954,1.2434000373716563,1.5260563034950492,1.0296194171811581,1,271.98961915988434,6.0,14.24048586974417,23.94093968418106,37.93325151911793,0.0,4.0,1.776240556471782,2.0,-0.8294361475397022,3.140395229794552,0.807043542928938,1,0,0,133.42251904805502,-0.4399278028891468,8.960918540054182,93.75965822417513,87.66720648705345,-0.5791645952252041,2.0149030205422647,16.4
2018,2,1.6357854226511752,8.690306408061078,0.8403599320852478,1.2270265094578627,3.7612001156935624,0.9886113934537812,1,5.074168861570494,3.7633124469462165,1.3730793334364129,0.36555365970198267,1.2270265094578627,0.9494985147159656,1.410986973710262,0,207.39309577175302,1.0,8.68623363354093,-0.6335859613230689,30.502252355015653,1.0,4.0,-5.3679530246364315,2.0,-2.728204154799277,3.3318115758437625,0.807043542928938,1,1,1,290.368839263916,-0.4446441821365221,9.489176074755072,95.0492871122735,86.42044368337604,-0.4833489242710961,2.33214389523559,21.8
2018,2,1.8068826308022758,0.0,0.8054409931055178,1.2067630803592935,3.5553480614894135,0.9162907318741551,0,4.832796917861284,3.658451345292977,1.2401263952244954,0.3747076224789076,1.2067630803592935,1.4350845252893225,0.47000362924573563,1,169.90258717580386,2.0,9.495104500789589,-2.0227788864944714,28.870534865714852,0.0,7.0,-4.06920509856785,4.0,-3.1656777956888322,3.1727900006728467,0.807043542928938,1,0,0,220.34808731079104,-0.4443733014046862,10.580416850634721,111.07003819554315,149.2556876805429,-0.5855537336408189,1.252762968495368,12.1
2018,2,1.646407573158838,10.569640867479402,0.8760118965440709,1.2434000373716563,4.174387269895637,1.2840155119994725,1,5.244195190379157,3.8712244990695357,1.4533638625565248,0.511423728722028,1.2434000373716563,0.9494985147159656,1.6094379124341003,1,73.23891166932887,0.0,3.284676790846677,0.0,14.251358736626912,0.0,0.0,0.0,3.0,-1.1016785258827964,3.439867875189452,0.807043542928938,1,0,1,0.0,-0.45290812428714605,3.2025415537339885,58.356338412550315,39.95937209382305,-0.6501892697310276,2.5257286443082556,12.4
2018,2,1.5385070740762767,6.725683533476013,0.8526673332770114,1.146500235096344,3.6375861597263857,1.33500106673234,0,4.216496850578773,4.115311449166385,1.6762983351158631,0.5773469884200084,1.146500235096344,1.5475625087160128,0.8754687373538999,1,329.04034583332736,4.0,16.502891896941964,15.658970313847894,24.464430881049253,0.0,3.0,-2.648113642086154,1.0,-0.9366742453733454,3.1399191938664885,0.807043542928938,1,1,1,361.98818337329163,-0.447828636754616,11.71725762439067,115.23043039275544,154.81050947370954,-0.5691245875712935,1.33500106673234,2.0
