season,week,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,receiving_rat,offense_pct,team_passing_yards,team_passing_tds,team_passing_first_downs,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_first_downs,team_rushing_epa,passing_first_downs,passing_epa,age,games_played,draft_pos_decay,fpts_gained,fpts_lost,coach_pass_oe,coach_td_prob,coach_punt_attempt,coach_first_down,coach_penalty_yards,coach_3d_pct,ffpts,target
2018,1,5.453176944325612,0.6457379664319766,7.439128149569346,13.432450406019095,3,6,95.71314139897464,3.9512437185814275,1,1.2159013751912096,0.7023966200803955,2.5186761977387095,75.76731699651876,0,232.29407680437168,3.0,8.515517175000491,4.199035041109978,20.479541733004318,0.0,1.0,-8.231255552414714,0.0,0.0,0.7117295432912661,0.6970359789038554,1,0,0,-126.76522445678712,-0.5480901633170956,11.805816625184287,54.32708799096269,105.87255378725845,-0.5955070221772422,2.566776078930849,6.4
2018,1,5.440470613476213,0.6904117916389129,9.078724403161514,22.977479620879937,3,9,58.07347070429329,3.7612001156935624,0,1.8996168650844685,1.380442348897153,2.622062222474748,47.03633486783864,1,183.956109932848,2.0,10.85097067187495,5.63905754510842,34.37672716138188,0.0,8.0,2.5591097432917795,0.0,0.0,0.7095266106462992,0.6970359789038554,1,0,0,-42.53271230061849,-0.5480901633170956,12.342722253347773,48.884460098067755,140.8454634570155,-0.6574135589772876,2.3434650445584664,11.1
2018,1,5.140843086950546,1.5988098774287782,1.7050934526096126,2.701676728504742,3,5,119.73285660707825,3.4965075614664802,0,2.5766752119263594,2.3121344215394846,2.647223081188233,74.66606933944298,0,318.52738077092636,4.0,13.88961265428417,24.142840737207237,29.68975930332572,1.0,5.0,-3.4138337361497584,0.0,0.0,0.709023848185043,0.6970359789038554,0,1,1,140.52234331766763,-0.5395753076162689,9.255378881007715,78.90432417940134,114.11486003257498,-0.6260858169868022,2.065338004014448,4.5
2018,1,5.0675215179722235,1.0802086104365058,8.283709321255408,26.334195811664948,10,19,101.94033303372476,5.1647859739235145,0,1.857547209766058,1.0510567421075918,2.6813456811316336,61.151119178080776,0,197.40602436740213,0.0,7.7236202505413365,-11.23095193795631,22.56397064351081,1.0,4.0,-2.702904892039638,0.0,0.0,0.7106120133495392,0.6970359789038554,1,0,0,42.13108253479004,-0.5425012811455324,10.758550366071608,72.68370528104951,103.48593870552563,-0.6660294221848372,4.648025716170638,8.9
2018,1,5.067444925914655,0.8029088213356079,5.74261413438926,12.678651668192458,3,5,119.73285660707825,3.4965075614664802,0,1.3601214868158664,0.6048579996852522,2.5760592426199787,74.66606933944298,0,136.41369495734054,0.0,8.515517175000491,-8.631769728367242,26.447335602627067,1.0,4.0,0.20329989230073048,0.0,0.0,0.7106096101848122,0.6970359789038554,0,0,0,89.72963333129883,-0.5441220686815722,12.47384207594431,66.64305317214853,140.8454634570155,-0.5729108256247761,2.065338004014448,5.300000000000001
2018,1,5.063768172317814,1.4347969124309805,5.4075571171855445,14.147292078970716,3,6,95.71314139897464,3.2188758248682006,0,1.5354324991236041,1.2787148212874329,2.4939257609265497,18.59303032539411,1,123.43675608773995,0.0,5.296293523037729,-13.2683928759439,21.326605189227145,1.0,7.0,2.633213731149907,0.0,0.0,0.7081987462498815,0.6970359789038554,0,0,0,32.15076192220052,-0.5357088857192097,10.758550366071608,53.53742467511096,130.86147700113838,-0.6660294221848372,1.8128689010865349,3.7
2018,1,5.014477052269203,1.4091654763410844,3.784183379897968,11.213330472103086,7,10,144.64815174876085,4.189654742026425,0,1.74171852315697,1.206372604272806,2.5969850367931713,45.835122797413646,1,247.78553107607513,2.0,13.88961265428417,7.318985529882345,22.76658678315536,0.0,4.0,-4.645444646739785,0.0,0.0,0.7102246747190291,0.6970359789038554,0,0,0,166.8383903503418,-0.5378536138991263,9.747278390966242,64.95085199835123,140.8454634570155,-0.5852699240440533,3.258068770137609,3.0
2018,1,5.007308717127187,0.49130053896519604,7.386135397936864,11.917859366812168,1,5,43.28435916204364,2.9688824423051745,0,1.6620303625532702,1.0949387536540791,2.5906475651650336,39.62899372396733,1,216.74474498936112,3.0,13.136882148735538,8.482077134127854,31.408215335384327,0.0,5.0,-3.856397314315823,0.0,0.0,0.7109836412332204,0.6970359789038554,0,0,0,89.27957820892334,-0.5442536350814786,9.255378881007715,80.71408669262678,77.96137497388217,-0.6545455073791188,1.3297482348317646,5.7
2018,1,4.9806613917960885,0.9051023673630889,5.814296617175111,9.738762370463617,3,6,95.71314139897464,3.4657359027997265,0,1.207994222779757,0.6778318030383458,2.5177881319074946,61.851876777193034,1,83.59070240329649,0.0,4.465738961277555,-20.306623040800957,24.35356624013736,0.0,3.0,-11.916518277339653,0.0,0.0,0.7081773236281864,0.6970359789038554,1,0,0,-224.17251332600912,-0.5480901633170956,12.47384207594431,45.864797132228816,129.45318468156472,-0.6486249518930672,2.0354167245309602,5.800000000000001
2018,1,4.968350844717104,0.7593462808944614,5.453607818938794,10.706986107525754,4,8,95.71314139897464,3.7612001156935624,1,1.82817175525961,1.3691256467861401,2.5913661558926964,102.69899081277008,1,233.77187984792582,1.0,12.379741657135352,-20.306623040800957,14.658720184893381,0.0,2.0,-3.499669978993603,0.0,0.0,0.7097683527137347,0.6970359789038554,1,0,0,217.23119592666623,-0.531663091784856,6.937476467421967,66.64305317214853,137.93620299122927,-0.5609108801095077,2.470264000518353,8.2
2018,1,4.942063335170784,1.3958372990045365,9.655386791423705,17.419471848978894,5,5,223.85368514489167,5.0238805208462765,2,2.243896096645366,1.8329135193878165,2.655726917829208,158.47002250412072,0,318.52738077092636,4.0,13.88961265428417,24.142840737207237,29.68975930332572,1.0,5.0,-3.4138337361497584,0.0,0.0,0.7112181495340675,0.6970359789038554,1,1,1,140.52234331766763,-0.5395753076162689,9.255378881007715,78.90432417940134,114.11486003257498,-0.6260858169868022,4.34697239637266,5.2
2018,1,4.926380176840613,1.1037623763383873,5.1665408106231485,20.012761257532258,7,10,144.64815174876085,4.406719247264253,0,1.9059381333367622,1.402240055439254,2.618769062604369,92.18637901671946,1,123.43675608773995,0.0,5.296293523037729,-13.2683928759439,21.326605189227145,1.0,7.0,2.633213731149907,0.0,0.0,0.7117295432912661,0.6970359789038554,1,0,0,32.15076192220052,-0.5357088857192097,10.758550366071608,53.53742467511096,130.86147700113838,-0.6660294221848372,3.5267974931991493,4.300000000000001
2018,1,4.8493729074899985,1.040817608691808,1.7050934526096126,4.173987151408248,3,5,119.73285660707825,3.367295829986474,0,2.269717489368429,1.7726322936286678,2.6978480048924385,71.26223972581538,0,129.55253626316485,0.0,7.7236202505413365,-0.6664870164374096,35.49284054577816,2.0,9.0,-4.927847957928754,0.0,0.0,0.7103685551747186,0.6970359789038554,1,0,0,-191.9253489176432,-0.5480901633170956,12.47384207594431,57.525586110361914,119.65931256906401,-0.6026886049233848,1.9429806014377713,8.7
2018,1,4.716381232315768,1.6899954168804079,3.713013178202177,5.501716639935879,3,5,119.73285660707825,3.295836866004329,0,1.845826690498331,1.4331318778729731,2.580135944323602,69.66045194939431,1,201.13291389476723,4.0,8.515517175000491,13.32680065169845,28.631705752405065,0.0,7.0,-1.2663145102637472,0.0,0.0,0.7090361559245951,0.6970359789038554,1,0,0,126.4694595336914,-0.5480901633170956,9.255378881007715,57.525586110361914,67.7800511365244,-0.6460922750247681,1.87896628012781,13.0
2018,1,4.690173741695203,1.6197217907383,5.232465161561822,13.840612083699401,5,6,179.08836666228413,4.04305126783455,0,1.7934247485471162,1.4599525732168122,2.5464446262521085,102.19838369399778,0,140.97710321332445,1.0,10.85097067187495,-4.16853160838774,33.89215259305853,0.0,4.0,-1.4773081581483631,0.0,0.0,0.7088393502257696,0.6970359789038554,1,1,1,133.47041384379068,-0.5382749620132111,10.248368300375233,77.10889846845738,122.79491161555181,-0.6387551020145424,2.896492668341885,10.2
2018,1,4.657336040501415,1.3696192708281953,6.3135862515004995,15.951087610651749,8,11,151.58457987992784,4.430816798843313,0,1.8689133929957003,1.9227223199933428,2.3701599349543407,92.28649771856568,1,140.97710321332445,1.0,6.923810968109054,-9.151653182546099,38.57918793816337,1.0,10.0,-2.436403233629806,0.0,0.0,0.7094635938463018,0.6970359789038554,1,1,1,-33.65784378051758,-0.5410524611629989,10.147419858196892,78.54408899166626,79.82556581042007,-0.6660294221848372,3.6361713529236455,14.0
2018,1,4.549637950537098,1.5407114876081924,4.752127815245232,14.257311623883055,5,10,95.71314139897464,3.9889840465642745,0,1.8906994170829585,1.3078869255220824,2.6378462642427154,63.75394335485496,1,107.2999317973989,0.0,5.296293523037729,-8.889795118877137,29.864063430052422,2.0,7.0,2.887077941403441,0.0,0.0,0.7100458952105635,0.6970359789038554,1,0,0,91.41999371846516,-0.5397778703007352,11.805816625184287,64.95085199835123,138.291372427004,-0.6355301549255508,2.834147384060758,14.9
2018,1,4.543346852747536,1.1275547401036068,7.558918873213753,16.77940107456644,5,8,125.88220873881589,4.31748811353631,1,1.754057602044043,1.0319932993972776,2.6411088766807693,129.83277052261099,0,263.95694650192434,3.0,11.617886872813173,2.055241388796032,21.535511399342248,0.0,2.0,-3.4934805411975853,0.0,0.0,0.7087664591677719,0.6970359789038554,0,0,0,224.0954054196676,-0.5378061198789598,6.503031629579944,58.335088268909246,128.04714898636624,-0.5671815279787368,3.2402968513518933,9.4
2018,1,4.507394986043664,0.923798950203832,4.84337284329431,7.405268056854968,4,6,136.25043179758234,3.1780538303479458,0,1.5732924657977465,0.8063178808745104,2.613025696612118,70.16100961926014,0,197.40602436740213,0.0,7.7236202505413365,-11.23095193795631,22.56397064351081,1.0,4.0,-2.702904892039638,0.0,0.0,0.7104481147894117,0.6970359789038554,1,0,0,42.13108253479004,-0.5425012811455324,10.758550366071608,72.68370528104951,103.48593870552563,-0.6660294221848372,1.9429806014377713,5.6
2018,1,4.4535824253664025,1.1955439523728055,7.602004988160395,18.653157088985783,5,7,148.27428882273355,3.784189633918261,0,1.4293538505803374,0.7873301354886433,2.5677058935257215,44.63391878632587,0,181.70922629240798,2.0,7.7236202505413365,2.2473743236351855,31.06877768672079,0.0,7.0,-3.648397229823093,0.0,0.0,0.709300947600446,0.6970359789038554,1,0,0,91.62484741210938,-0.5470386546194022,7.83586765170375,55.120752734305235,107.58215493107994,-0.6660294221848372,2.613537142817867,5.6
2018,1,4.414704767635243,1.687624198837516,8.776381784429825,19.503209125276932,7,8,190.1105738578296,5.1647859739235145,2,2.707764445992393,2.4259405411031376,2.6905822245588893,158.47002250412072,0,201.13291389476723,4.0,8.515517175000491,13.32680065169845,28.631705752405065,0.0,7.0,-1.2663145102637472,0.0,0.0,0.7087126977178623,0.6970359789038554,1,0,0,126.4694595336914,-0.5480901633170956,9.255378881007715,57.525586110361914,67.7800511365244,-0.6460922750247681,4.648025716170638,11.5
2018,1,4.410744618339655,0.8548593361923642,3.572863479500389,10.7133020581135,8,10,170.35672298526478,3.6635616461296463,0,1.340250422618484,0.7079369916879111,2.5531575265790396,80.47269373695104,1,107.2999317973989,0.0,5.296293523037729,-8.889795118877137,29.864063430052422,2.0,7.0,2.887077941403441,1.0,0.5054578149249935,0.7090576159641093,0.6970359789038554,1,0,0,91.41999371846516,-0.5397778703007352,11.805816625184287,64.95085199835123,138.291372427004,-0.6355301549255508,2.834147384060758,13.5
2018,1,4.370302463610484,1.4444250914239047,4.657978427910994,10.419410472371508,5,8,125.88220873881589,4.8283137373023015,0,2.7578120947054656,2.4281582381449436,2.910425195571092,106.30338054553887,0,259.5521867622197,1.0,13.88961265428417,-6.475086869396463,37.36187081831187,2.0,7.0,-5.309294492282058,0.0,0.0,0.7072336872826368,0.6970359789038554,1,0,0,197.3413259188334,-0.537987383132515,7.83586765170375,62.44105868944744,109.63896850197489,-0.5654542991417032,4.007461769767585,18.6
2018,1,4.351240026161716,1.047009144781865,5.490553208173819,14.639134543061902,10,11,199.21480077932935,4.948759890378168,1,2.1496669865693327,1.6941072529472083,2.653074362462243,110.30829513111146,1,255.14325202428304,3.0,12.379741657135352,-3.7473612415642226,35.33460848986918,0.0,8.0,-4.14431838691472,0.0,0.0,0.7111439965494746,0.6970359789038554,1,0,0,-25.5812193552653,-0.5264947679721173,9.255378881007715,60.78704142637022,99.75191886582311,-0.6422356527321551,4.508493168873359,6.300000000000001
2018,1,4.2992467858511105,1.2410461815057345,4.107792724590721,7.039165557884416,4,6,136.25043179758234,3.5263605246161616,0,2.148559405354938,1.812894059116059,2.6028192225795777,37.52697222780898,0,204.8559585661722,1.0,8.515517175000491,-12.952434262192817,25.696881801918963,0.0,6.0,-8.9595391612711,0.0,0.0,0.7086344988818202,0.6970359789038554,1,0,0,-111.92257197697955,-0.5390001276011138,12.47384207594431,77.10889846845738,140.8454634570155,-0.5922922305887102,2.2364876117786756,9.6
2018,1,4.292193579924372,1.2827725821863432,6.812486360569217,25.91506224237196,6,12,95.71314139897464,4.68213122712422,0,2.4659786399024815,2.031120655254831,2.7219387734458094,79.27131402619167,1,192.1817659830364,2.0,12.379741657135352,0.2016080545352607,30.383620945472885,0.0,3.0,-11.916518277339653,0.0,0.0,0.710124034043351,0.6970359789038554,0,0,0,65.26753616333008,-0.5480901633170956,9.747278390966242,61.61212218090074,77.47187858121238,-0.5717566840292129,3.842344242613953,19.1
2018,1,4.25946162676332,1.4729436171210966,4.859961322857825,10.337304548990174,4,6,136.25043179758234,4.007333185232471,1,2.2221881559220167,1.6314056031607054,2.7195736913587956,131.3346863821479,0,204.11165346909297,3.0,10.85097067187495,8.37969046023537,30.55571037591479,3.0,11.0,-3.8193434484742053,0.0,0.0,0.7093158323431906,0.6970359789038554,0,0,0,-63.50570297241211,-0.5396012415614221,12.47384207594431,78.00481315650516,140.8454634570155,-0.5775872700252994,2.74838541488924,7.9
2018,1,4.185187515138199,1.2069784161804717,7.615478344321692,14.422127340157646,4,5,170.35672298526478,4.718498871295094,2,2.7245795030534206,1.9062854265585893,2.910425195571092,158.47002250412072,1,181.70922629240798,2.0,7.7236202505413365,2.2473743236351855,31.06877768672079,0.0,7.0,-3.648397229823093,0.0,0.0,0.7095124223245296,0.6970359789038554,1,0,0,91.62484741210938,-0.5470386546194022,7.83586765170375,55.120752734305235,107.58215493107994,-0.6660294221848372,3.755904561490886,7.6
2018,1,4.183048623272167,1.5557522301191347,6.504538384137842,13.964957063754294,3,6,95.71314139897464,3.784189633918261,1,1.6074359097634274,1.281262295209093,2.5214172269787394,109.80767871832043,0,204.11165346909297,3.0,10.85097067187495,8.37969046023537,30.55571037591479,3.0,11.0,-3.8193434484742053,0.0,0.0,0.7110133069559081,0.6970359789038554,1,0,0,-63.50570297241211,-0.5396012415614221,12.47384207594431,78.00481315650516,140.8454634570155,-0.5775872700252994,2.36941182264491,8.100000000000001
2018,1,4.150219908299815,1.0722299089210128,3.709336380928066,9.630582234939743,9,10,196.77958253620147,4.997212273764115,1,2.678506954295235,1.8858375286473197,2.910425195571092,152.26182351466423,1,263.95694650192434,3.0,11.617886872813173,2.055241388796032,21.535511399342248,0.0,2.0,-3.4934805411975853,0.0,0.0,0.710124034043351,0.6970359789038554,1,0,0,224.0954054196676,-0.5378061198789598,6.503031629579944,58.335088268909246,128.04714898636624,-0.5671815279787368,4.530863921943356,5.0
2018,1,4.147719573787526,1.2982134427037582,5.35274291884644,13.300013465967249,5,9,108.93966458027847,4.060443010546419,1,1.5640220489036178,0.8008516816797486,2.6106555563378815,109.60743231870183,1,183.956109932848,2.0,10.85097067187495,5.63905754510842,34.37672716138188,0.0,8.0,2.5591097432917795,0.0,0.0,0.7090361559245951,0.6970359789038554,1,0,0,-42.53271230061849,-0.5480901633170956,12.342722253347773,48.884460098067755,140.8454634570155,-0.6574135589772876,2.916918370531769,9.3
2018,1,4.125200578876076,1.1082007297508731,6.805891166530809,22.23287646403601,7,15,87.92811536539666,4.718498871295094,0,1.973088470109258,1.808286967674723,2.4973517251793145,70.46134466367015,1,156.8862632463429,1.0,5.296293523037729,-17.55706202500615,40.07114526239194,2.0,10.0,5.260211388950896,0.0,0.0,0.709268109307744,0.6970359789038554,1,0,0,173.9745953877767,-0.5422720483520851,12.47384207594431,65.7950617066668,140.8454634570155,-0.571680806560408,3.967095978848261,9.4
2018,1,4.118430995033033,1.7047969294855632,4.114027033245451,12.583315916086388,7,15,87.92811536539666,4.442651256490317,1,2.11728768416995,1.6901982507003859,2.6351512901067147,85.17814160050075,0,233.77187984792582,1.0,12.379741657135352,-20.306623040800957,14.658720184893381,0.0,2.0,-3.499669978993603,0.0,0.0,0.710768111894658,0.6970359789038554,1,0,0,217.23119592666623,-0.531663091784856,6.937476467421967,66.64305317214853,137.93620299122927,-0.5609108801095077,3.574227734496098,14.4
2018,1,4.1037270441731755,1.5649197573233466,2.1025649302176865,4.438235169600373,3,6,95.71314139897464,3.828641396489095,0,2.5060700066450705,2.1796418926162815,2.6721420634589146,71.56257597410291,0,204.11165346909297,3.0,10.85097067187495,8.37969046023537,30.55571037591479,3.0,11.0,-3.8193434484742053,0.0,0.0,0.7091745265085807,0.6970359789038554,1,0,0,-63.50570297241211,-0.5396012415614221,12.47384207594431,78.00481315650516,140.8454634570155,-0.5775872700252994,2.420409139862545,5.1
2018,1,4.102652676141272,0.9708596186925035,5.693386323568541,14.706671989723015,7,12,115.66417688449435,4.787491742782046,0,2.3642176100747045,1.7059613204397153,2.784174064005507,55.64524046596739,1,233.77187984792582,1.0,12.379741657135352,-20.306623040800957,14.658720184893381,0.0,2.0,-3.499669978993603,0.0,0.0,0.7088630971261931,0.6970359789038554,1,0,0,217.23119592666623,-0.531663091784856,6.937476467421967,66.64305317214853,137.93620299122927,-0.5609108801095077,4.073470098723207,11.9
2018,1,4.026472373207492,1.1702265427019394,6.945017174993706,26.334195811664948,6,8,157.40865631516854,4.584967478670572,1,1.8402850481333424,1.5414511470865302,2.5403709248973176,152.26182351466423,1,191.43480193259379,2.0,9.300291158307374,2.7288959465819453,27.733151203560816,1.0,5.0,3.4469404325227013,0.0,0.0,0.7107689751005688,0.6970359789038554,1,0,0,-18.338862260182697,-0.5330648728912737,8.299564548636038,74.44285607888436,140.8454634570155,-0.5607933295487414,3.6967058491417153,9.4
2018,1,3.9942303452503416,1.363876778460571,6.030085349288743,10.485198122864718,4,5,170.35672298526478,4.04305126783455,1,1.7587196151498545,1.4498045467871674,2.5337066988072445,148.85735505645994,0,247.78553107607513,2.0,13.88961265428417,7.318985529882345,22.76658678315536,0.0,4.0,-4.645444646739785,0.0,0.0,0.7091132077399609,0.6970359789038554,1,0,0,166.8383903503418,-0.5378536138991263,9.747278390966242,64.95085199835123,140.8454634570155,-0.5852699240440533,2.7916561805219944,5.800000000000001
2018,1,3.9793039811464355,1.2858064199665307,4.70856351162941,11.623554370358685,6,10,119.73285660707825,4.23410650459726,1,2.3118751399011384,1.7634161896516465,2.7290554710834596,72.16324944480394,0,255.14325202428304,3.0,12.379741657135352,-3.7473612415642226,35.33460848986918,0.0,8.0,-4.14431838691472,0.0,0.0,0.7109375675936432,0.6970359789038554,1,0,0,-25.5812193552653,-0.5264947679721173,9.255378881007715,60.78704142637022,99.75191886582311,-0.6422356527321551,3.2223986798358157,4.3
2018,1,3.9266329467684096,0.5324262516452908,7.701687489417027,13.621936833052875,1,6,43.28435916204364,2.9688824423051745,0,1.4838746894587538,0.6048579996852522,2.639310470353964,39.62899372396733,1,201.13291389476723,4.0,8.515517175000491,13.32680065169845,28.631705752405065,0.0,7.0,-1.2663145102637472,0.0,0.0,0.7104128183217179,0.6970359789038554,1,0,0,126.4694595336914,-0.5480901633170956,9.255378881007715,57.525586110361914,67.7800511365244,-0.6460922750247681,1.3297482348317646,14.4
2018,1,3.9005620704179917,1.0308948148615087,9.655386791423705,15.27226220177876,1,5,43.28435916204364,2.9688824423051745,0,1.6174060820832772,0.6048579996852522,2.5860637866305023,39.62899372396733,0,318.52738077092636,3.0,16.90100277600033,16.80811178050195,31.577169458372392,0.0,7.0,1.635276096743574,0.0,0.0,0.7103383305786185,0.6970359789038554,1,0,0,130.82002766927084,-0.5455246733605535,7.83586765170375,80.71408669262678,89.34072479011252,-0.653491615767914,1.3297482348317646,1.5
2018,1,3.8711839944745607,0.3142626480388382,5.765026745786657,10.003900269851185,2,6,58.07347070429329,3.295836866004329,0,1.4194873284756546,0.9247610152382758,2.5393269873320157,44.43371891608647,0,204.8559585661722,1.0,8.515517175000491,-12.952434262192817,25.696881801918963,0.0,6.0,-8.9595391612711,0.0,0.0,0.7112968800888643,0.6970359789038554,1,0,0,-111.92257197697955,-0.5390001276011138,12.47384207594431,77.10889846845738,140.8454634570155,-0.5922922305887102,1.7094451961372228,7.2
2018,1,3.862197082602568,1.1738892292090986,8.346303894795915,16.001540381946644,4,8,95.71314139897464,4.0943445622221,0,2.1132389212631266,1.1643410462086425,2.7805937763053454,32.322099511396345,1,233.77187984792582,1.0,12.379741657135352,-20.306623040800957,14.658720184893381,0.0,2.0,-3.499669978993603,0.0,0.0,0.7102742121987243,0.6970359789038554,1,0,0,217.23119592666623,-0.531663091784856,6.937476467421967,66.64305317214853,137.93620299122927,-0.5609108801095077,2.8551108367295583,7.4
2018,1,3.817189731160756,1.1109485934225676,6.3643296645300795,14.03178061407102,5,8,125.88220873881589,4.543294782270004,1,2.6523965369113753,1.6327401700554378,2.910425195571092,139.7454962039885,1,263.95694650192434,3.0,11.617886872813173,2.055241388796032,21.535511399342248,0.0,2.0,-3.4934805411975853,0.0,0.0,0.7092379701312979,0.6970359789038554,1,0,0,224.0954054196676,-0.5378061198789598,6.503031629579944,58.335088268909246,128.04714898636624,-0.5671815279787368,3.5585124474887393,10.4
2018,1,3.8155508008059362,1.013384762383434,8.672303315747467,13.712660999721916,3,5,119.73285660707825,4.709530201312334,1,2.7578120947054656,1.8578189079238037,2.910425195571092,143.85082068132576,0,232.29407680437168,3.0,8.515517175000491,4.199035041109978,20.479541733004318,0.0,1.0,-8.231255552414714,0.0,0.0,0.7074628274017231,0.6970359789038554,1,0,0,-126.76522445678712,-0.5480901633170956,11.805816625184287,54.32708799096269,105.87255378725845,-0.5955070221772422,3.666610012923126,5.7
