season,week,coach,team,coach_pass_oe,coach_td_prob,coach_punt_attempt,coach_first_down,coach_penalty_yards,coach_3d_pct
2021,7,Rich Bisaccia,LV,-117.81382878621419,0.32921508451302844,3.8333333333333335,18.333333333333332,48.833333333333336,0.33778167019287747
2021,7,Robert Saleh,NYJ,-70.45925267537434,0.3377620081106822,3.5,18.5,60.5,0.39722223331530887
2021,7,Ron Rivera,WAS,-143.38895479838052,0.34488638242085773,2.3333333333333335,20.833333333333332,58.0,0.43560607234636944
2021,7,Sean McVay,LA,7.64595095316569,0.3465363035599391,2.1666666666666665,20.5,61.166666666666664,0.439879576365153
2021,7,Sean Payton,NO,163.2759075164795,0.3413262764612834,2.6666666666666665,20.333333333333332,61.5,0.3885975256562233
2021,7,Vic Fangio,DEN,301.64906628926593,0.3498745858669281,2.5,20.666666666666668,53.333333333333336,0.42268843700488407
2021,7,Zac Taylor,CIN,339.0458558400472,0.33551323413848877,2.8333333333333335,20.0,49.333333333333336,0.4184149329861005
2021,8,Andy Reid,KC,395.28295707702637,0.3394068231185277,3.1666666666666665,21.833333333333332,51.833333333333336,0.39811578144629794
2021,8,Arthur Smith,ATL,346.2401860555013,0.33733557164669037,3.8333333333333335,20.5,54.666666666666664,0.3875097210208575
2021,8,Bill Belichick,NE,119.37573496500652,0.33829010526339215,4.166666666666667,20.166666666666668,53.666666666666664,0.35107247283061344
2021,8,Brandon Staley,LAC,67.0410664876302,0.3338839262723923,4.0,19.5,46.166666666666664,0.3809870034456253
2021,8,Brian Flores,MIA,27.946510314941406,0.33124471207459766,4.166666666666667,19.666666666666668,48.666666666666664,0.35284847517808277
2021,8,Bruce Arians,TB,-3.5768000284830728,0.33651508390903473,4.0,19.166666666666668,49.333333333333336,0.40413052837053937
2021,8,Dan Campbell,DET,-181.04149119059244,0.329615518450737,3.8333333333333335,16.833333333333332,37.666666666666664,0.3942098965247472
2021,8,David Culley,HOU,-103.8502680460612,0.3265397399663925,4.333333333333333,17.0,35.0,0.39976545174916583
2021,8,Frank Reich,IND,43.664929707845054,0.3219199726978938,4.5,17.666666666666668,54.0,0.39373474816481274
2021,8,Joe Judge,NYG,147.47239939371744,0.3159830371538798,4.5,17.666666666666668,67.66666666666667,0.39373474816481274
2021,8,Kevin Stefanski,CLE,112.35372161865234,0.32056649525960285,4.333333333333333,18.0,65.16666666666667,0.3961157004038493
2021,8,Kliff Kingsbury,ARI,73.65781275431316,0.3279632081588109,4.333333333333333,19.0,74.5,0.36021826167901355
2021,8,Kyle Shanahan,SF,92.2976926167806,0.32700921098391217,3.8333333333333335,20.0,74.5,0.36736111839612323
2021,8,Matt LaFleur,GB,98.01208368937175,0.3412607858578364,3.1666666666666665,21.0,74.16666666666667,0.38323413332303363
2021,8,Matt Nagy,CHI,-6.421006520589192,0.3430076787869136,2.8333333333333335,20.666666666666668,55.833333333333336,0.39920636018117267
2021,8,Matt Rhule,CAR,-263.9841728210449,0.354057639837265,2.6666666666666665,21.166666666666668,45.666666666666664,0.4416900227467219
2021,8,Mike McCarthy,DAL,-218.03436406453451,0.35340018570423126,2.6666666666666665,22.0,48.833333333333336,0.47502335409323376
2021,8,Mike Tomlin,PIT,-273.96300252278644,0.3479098528623581,2.8333333333333335,21.833333333333332,45.333333333333336,0.4596387396256129
2021,8,Mike Vrabel,TEN,-330.9517084757487,0.3476122220357259,3.5,21.333333333333332,52.166666666666664,0.47140344480673474
2021,8,Mike Zimmer,MIN,-355.33252970377606,0.3382788101832072,4.0,20.166666666666668,62.333333333333336,0.41279538596669835
2021,8,Nick Sirianni,PHI,-478.9242706298828,0.34624165793259937,3.8333333333333335,21.0,59.0,0.40723982577522594
2021,8,Pete Carroll,SEA,-237.99258931477866,0.35522058606147766,4.0,20.333333333333332,66.83333333333333,0.3592006079852581
2021,8,Robert Saleh,NYJ,-116.66644032796223,0.3570048858722051,3.5,21.833333333333332,70.5,0.36677636827031773
2021,8,Ron Rivera,WAS,-51.38610585530599,0.3531661927700043,3.0,21.833333333333332,64.5,0.3750181260208289
2021,8,Sean McDermott,BUF,181.7518539428711,0.35702413817246753,3.0,22.833333333333332,68.16666666666667,0.37350983048478764
2021,8,Sean McVay,LA,222.25931294759116,0.36810929079850513,2.6666666666666665,24.333333333333332,54.666666666666664,0.4212953795989354
2021,8,Sean Payton,NO,432.89332326253253,0.3660616527001063,3.0,24.166666666666668,62.0,0.3974858572085698
2021,8,Urban Meyer,JAX,462.11291758219403,0.3484712193409602,2.8333333333333335,24.833333333333332,56.833333333333336,0.40700966616471607
2021,8,Vic Fangio,DEN,317.5920219421387,0.3475603610277176,3.1666666666666665,22.333333333333332,50.833333333333336,0.40584416687488556
2021,8,Zac Taylor,CIN,408.21935653686523,0.3579943577448527,3.6666666666666665,21.833333333333332,50.333333333333336,0.41298702359199524
2021,9,Andy Reid,KC,359.51120630900067,0.35472260415554047,4.0,20.166666666666668,41.5,0.395587757229805
2021,9,Arthur Smith,ATL,345.7097028096517,0.3424919495979945,4.166666666666667,18.666666666666668,45.0,0.3990842600663503
2021,9,Bill Belichick,NE,77.6793098449707,0.33173856139183044,4.166666666666667,17.166666666666668,40.666666666666664,0.4109890212615331
2021,9,Brandon Staley,LAC,72.26330439249675,0.34356892108917236,3.5,18.333333333333332,40.5,0.4347985436518987
2021,9,Brian Flores,MIA,190.12903849283853,0.34215666353702545,3.8333333333333335,19.166666666666668,39.666666666666664,0.4388049493233363
2021,9,David Culley,HOU,164.91366577148438,0.32934031387170154,4.0,18.5,42.5,0.43096181253592175
2021,9,Frank Reich,IND,58.58700434366862,0.33622683584690094,3.3333333333333335,20.666666666666668,38.0,0.45477133492628735
2021,9,Joe Judge,NYG,-19.04068120320638,0.3399464388688405,3.0,20.5,39.333333333333336,0.4740021030108134
2021,9,John Harbaugh,BAL,119.48923619588216,0.33789396782716113,3.0,23.5,51.666666666666664,0.4692401985327403
2021,9,Kevin Stefanski,CLE,82.68917719523112,0.3368707199891408,3.5,21.333333333333332,50.166666666666664,0.4414624224106471
2021,9,Kliff Kingsbury,ARI,-18.622191111246746,0.3337008208036423,3.3333333333333335,21.333333333333332,54.833333333333336,0.42549020051956177
2021,9,Kyle Shanahan,SF,-37.69573847452799,0.3404016395409902,3.1666666666666665,22.5,56.166666666666664,0.4333333373069763
2021,9,Matt LaFleur,GB,-58.726463317871094,0.33169417083263397,3.5,21.166666666666668,57.666666666666664,0.37777778257926303
2021,9,Matt Nagy,CHI,-59.12066396077474,0.31816335022449493,3.8333333333333335,21.833333333333332,58.333333333333336,0.35000000645716983
2021,9,Matt Rhule,CAR,-11.997210184733072,0.3209042300780614,4.0,18.166666666666668,46.333333333333336,0.3287878856062889
2021,9,Mike McCarthy,DAL,1.5586878458658855,0.32234129806359607,4.166666666666667,18.166666666666668,46.166666666666664,0.33733489364385605
2021,9,Mike Tomlin,PIT,-13.894821802775065,0.32550182938575745,4.333333333333333,17.833333333333332,51.333333333333336,0.3183806464076042
2021,9,Mike Vrabel,TEN,-42.44776471455892,0.329405943552653,4.5,17.0,56.166666666666664,0.30726953595876694
2021,9,Mike Zimmer,MIN,-95.53360557556152,0.3284648507833481,4.666666666666667,16.0,59.333333333333336,0.3390155682961146
2021,9,Nick Sirianni,PHI,-229.86388206481934,0.3451998482147853,4.333333333333333,16.0,51.666666666666664,0.39457112550735474
2021,9,Rich Bisaccia,LV,-101.93199729919434,0.3490387052297592,4.0,17.833333333333332,50.5,0.4046721359093984
2021,9,Robert Saleh,NYJ,-76.40956687927246,0.3448842167854309,3.8333333333333335,20.5,53.333333333333336,0.435807670156161
2021,9,Sean McDermott,BUF,71.04300435384114,0.3424522479375203,3.5,20.0,46.0,0.44365080694357556
2021,9,Sean McVay,LA,63.19725036621094,0.3483394632736842,3.3333333333333335,21.0,43.333333333333336,0.4325396964947383
2021,9,Sean Payton,NO,56.77180480957031,0.3642978221178055,3.0,23.166666666666668,55.833333333333336,0.42301588753859204
2021,9,Urban Meyer,JAX,199.4632568359375,0.3558465490738551,3.1666666666666665,22.333333333333332,75.33333333333333,0.33754579971234006
2021,9,Vic Fangio,DEN,19.530415852864582,0.34956211348374683,3.3333333333333335,22.166666666666668,72.33333333333333,0.3708791360259056
2021,9,Zac Taylor,CIN,-71.39174397786458,0.35155321657657623,3.3333333333333335,21.166666666666668,75.16666666666667,0.3210955833395322
2021,10,Andy Reid,KC,-57.960479736328125,0.35791310171286267,3.0,23.166666666666668,75.0,0.3544289196530978
2021,10,Arthur Smith,ATL,-244.43536885579428,0.34549395243326825,3.1666666666666665,21.333333333333332,71.0,0.3251359884937604
2021,10,Bill Belichick,NE,-219.24796040852866,0.3391767193873723,2.8333333333333335,22.0,60.333333333333336,0.404765618344148
2021,10,Brandon Staley,LAC,-132.82412719726562,0.35232242941856384,3.0,22.833333333333332,50.333333333333336,0.44856903453667957
2021,10,Brian Flores,MIA,80.33896891276042,0.35343978305657703,3.8333333333333335,21.833333333333332,54.5,0.39814167966445285
2021,10,Bruce Arians,TB,153.32048543294272,0.34498340388139087,3.8333333333333335,20.0,50.166666666666664,0.41935380051533383
2021,10,Dan Campbell,DET,-274.6089782714844,0.3287253777186076,5.333333333333333,18.0,52.666666666666664,0.3563908338546753
2021,10,Frank Reich,IND,-145.51671346028647,0.32828736305236816,5.666666666666667,18.666666666666668,56.0,0.38568376501401264
2021,10,John Harbaugh,BAL,-97.00538508097331,0.3209175119797389,6.833333333333333,17.333333333333332,57.666666666666664,0.2798636580506961
2021,10,Kevin Stefanski,CLE,-175.74536768595377,0.310870682199796,6.666666666666667,16.833333333333332,54.166666666666664,0.22557073086500168
2021,10,Kliff Kingsbury,ARI,-344.246888478597,0.31425867478052777,6.0,15.666666666666666,57.5,0.23839124540487924
2021,10,Kyle Shanahan,SF,-623.4611422220866,0.32285287976264954,6.0,16.833333333333332,56.0,0.2669626772403717
2021,10,Matt LaFleur,GB,-274.3829460144043,0.34318071603775024,4.833333333333333,17.666666666666668,53.333333333333336,0.31325897326072055
2021,10,Matt Rhule,CAR,-274.9781913757324,0.348742534716924,4.166666666666667,19.166666666666668,59.666666666666664,0.3465923046072324
2021,10,Mike McCarthy,DAL,-255.4540106455485,0.355919748544693,3.5,19.166666666666668,64.5,0.3942113518714905
2021,10,Mike Tomlin,PIT,-265.6644293467204,0.3573959569136302,3.8333333333333335,20.0,70.83333333333333,0.447687288125356
2021,10,Mike Vrabel,TEN,-220.08071200052896,0.3607069154580434,4.0,21.166666666666668,63.333333333333336,0.43807190159956616
2021,10,Mike Zimmer,MIN,10.696859359741211,0.3650578459103902,4.0,21.833333333333332,74.83333333333333,0.402357613046964
2021,10,Nick Sirianni,PHI,-224.92798805236816,0.3505929907162984,4.0,21.833333333333332,67.66666666666667,0.39594735701878864
2021,10,Pete Carroll,SEA,-83.66354306538899,0.3401811122894287,4.5,20.333333333333332,57.833333333333336,0.39594735701878864
2021,10,Rich Bisaccia,LV,10.20681126912435,0.3404591927925746,4.666666666666667,19.166666666666668,52.333333333333336,0.34303730353713036
2021,10,Robert Saleh,NYJ,-3.0804786682128906,0.3407359669605891,4.166666666666667,19.166666666666668,55.666666666666664,0.3128713903327783
2021,10,Ron Rivera,WAS,43.99798456827799,0.3394971638917923,3.6666666666666665,20.166666666666668,54.5,0.3676959512134393
2021,10,Sean McDermott,BUF,133.99957784016928,0.33353376388549805,3.5,20.5,39.833333333333336,0.40341023976604146
2021,10,Sean McVay,LA,374.1426696777344,0.3387657354275386,3.5,19.5,47.166666666666664,0.37648716444770497
2021,10,Sean Payton,NO,237.46187464396158,0.3474275271097819,3.3333333333333335,20.5,54.666666666666664,0.3681538291275501
2021,10,Urban Meyer,JAX,111.40951410929362,0.33587107559045154,3.8333333333333335,20.333333333333332,57.666666666666664,0.405190867682298
2021,10,Vic Fangio,DEN,149.7464396158854,0.3371858199437459,4.0,19.333333333333332,60.0,0.38188084463278454
2021,11,Andy Reid,KC,272.35747782389325,0.3342938721179962,4.333333333333333,19.166666666666668,66.83333333333333,0.34094517429669696
2021,11,Arthur Smith,ATL,227.82577006022134,0.3341156045595805,4.833333333333333,16.666666666666668,74.66666666666667,0.2760101060072581
2021,11,Bill Belichick,NE,138.9568608601888,0.33463309705257416,5.0,17.333333333333332,77.16666666666667,0.28156566123167676
2021,11,Brandon Staley,LAC,299.5877393086751,0.33928436537583667,4.333333333333333,19.0,77.33333333333333,0.30934343735376996
2021,11,Brian Flores,MIA,316.5468813578288,0.3478911469380061,3.6666666666666665,20.0,74.66666666666667,0.34902597963809967
2021,11,Bruce Arians,TB,518.8029225667318,0.3499678373336792,3.5,22.0,60.0,0.41079754134019214
2021,11,Dan Campbell,DET,245.5568389892578,0.33964774012565613,3.8333333333333335,20.333333333333332,57.666666666666664,0.4006965309381485
2021,11,David Culley,HOU,128.92764790852866,0.33532368143399555,4.166666666666667,20.833333333333332,58.5,0.42921703060468036
2021,11,Frank Reich,IND,-4.527117411295573,0.3432879050572713,3.6666666666666665,21.833333333333332,56.333333333333336,0.48477258781592053
2021,11,Joe Judge,NYG,-36.060228983561196,0.33742421865463257,4.166666666666667,19.166666666666668,50.333333333333336,0.4060688875615597
2021,11,John Harbaugh,BAL,-132.5283203125,0.3297074983517329,4.5,19.666666666666668,52.5,0.3837474547326565
2021,11,Kevin Stefanski,CLE,-392.6586405436198,0.3239118903875351,4.833333333333333,18.666666666666668,64.0,0.37092694267630577
2021,11,Kliff Kingsbury,ARI,-174.9949951171875,0.3310069292783737,4.5,21.5,60.666666666666664,0.4088057292004426
2021,11,Kyle Shanahan,SF,-239.8007609049479,0.3337922940651576,3.6666666666666665,23.333333333333332,53.833333333333336,0.4333155316611131
2021,11,Matt LaFleur,GB,-97.31909640630086,0.3291400621334712,3.8333333333333335,22.5,56.166666666666664,0.4282650214930375
2021,11,Matt Nagy,CHI,-194.64495420455933,0.31900149087111157,4.0,22.333333333333332,53.166666666666664,0.44004953404267627
2021,11,Matt Rhule,CAR,-152.79333066940308,0.3179801255464554,3.6666666666666665,21.0,54.333333333333336,0.4041699046889941
2021,11,Mike McCarthy,DAL,-67.72177584966023,0.31546402474244434,3.8333333333333335,20.0,43.666666666666664,0.39562289665142697
2021,11,Mike Tomlin,PIT,-115.89503939946492,0.3232576698064804,3.3333333333333335,18.833333333333332,43.333333333333336,0.4011784568428993
2021,11,Mike Vrabel,TEN,-81.16364494959514,0.32145720223585766,3.3333333333333335,19.0,43.166666666666664,0.3845117911696434
2021,11,Mike Zimmer,MIN,-75.13490168253581,0.3248082846403122,3.5,19.666666666666668,41.0,0.39383580535650253
2021,11,Nick Sirianni,PHI,-248.22665659586588,0.3365878214438756,3.5,20.833333333333332,42.333333333333336,0.45877087364594143
2021,11,Pete Carroll,SEA,-246.50992075602213,0.343101625641187,3.6666666666666665,20.833333333333332,32.166666666666664,0.45506717016299564
2021,11,Rich Bisaccia,LV,-298.80820592244464,0.3494441906611125,3.3333333333333335,20.333333333333332,32.166666666666664,0.423321137825648
2021,11,Robert Saleh,NYJ,-304.1799659729004,0.3452366441488266,3.8333333333333335,19.666666666666668,35.833333333333336,0.4177655776341756
2021,11,Ron Rivera,WAS,-386.19254938761395,0.34634560346603394,4.0,19.166666666666668,40.666666666666664,0.42802198727925617
2021,11,Sean McDermott,BUF,-329.1531473795573,0.34031574924786884,3.6666666666666665,18.0,37.833333333333336,0.3959707021713257
2021,11,Sean Payton,NO,-235.7991739908854,0.33552491664886475,3.8333333333333335,17.5,38.833333333333336,0.3776556799809138
2021,11,Urban Meyer,JAX,-232.14220682779947,0.34014572699864704,3.6666666666666665,17.333333333333332,42.666666666666664,0.42007992416620255
2021,11,Zac Taylor,CIN,-223.1254094441732,0.3391004055738449,3.3333333333333335,19.0,46.333333333333336,0.47960373262564343
2021,12,Arthur Smith,ATL,-292.12656021118164,0.3320981611808141,3.5,19.5,45.333333333333336,0.46571484208106995
2021,12,Bill Belichick,NE,-103.41700490315755,0.33564945062001544,3.1666666666666665,19.5,43.0,0.4554584324359894
2021,12,Brandon Staley,LAC,-83.03221893310547,0.3339712868134181,3.5,19.833333333333332,47.166666666666664,0.4554584324359894
2021,12,Brian Flores,MIA,-91.61143747965495,0.3392374962568283,3.1666666666666665,20.5,51.333333333333336,0.44996392726898193
2021,12,Bruce Arians,TB,8.695871988932291,0.34199294944604236,3.1666666666666665,22.833333333333332,56.166666666666664,0.41587301592032117
2021,12,Dan Campbell,DET,-10.67950693766276,0.3421157052119573,3.8333333333333335,21.166666666666668,62.833333333333336,0.39920635024706524
2021,12,David Culley,HOU,-111.7597262064616,0.34355637431144714,3.8333333333333335,19.833333333333332,58.0,0.4011904795964559
2021,12,Frank Reich,IND,3.9544652303059897,0.343964825073878,4.166666666666667,20.0,57.833333333333336,0.41028138995170593
2021,12,Joe Judge,NYG,-32.53243764241537,0.34947141508261365,4.5,19.5,51.0,0.36861472328503925
2021,12,John Harbaugh,BAL,7.716672261555989,0.3502079248428345,4.333333333333333,19.5,51.0,0.3749639292558034
2021,12,Kevin Stefanski,CLE,3.382537841796875,0.3319559345642726,4.666666666666667,17.166666666666668,45.666666666666664,0.3845793157815933
2021,12,Kyle Shanahan,SF,-119.10403951009114,0.33047360678513843,4.166666666666667,18.833333333333332,40.833333333333336,0.38735709091027576
2021,12,Matt LaFleur,GB,44.32801818847656,0.3324412554502487,4.166666666666667,20.166666666666668,46.166666666666664,0.37733202675978345
