season,week,player,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,team,opponent,carries,rushing_yards_before_contact_avg,rushing_yards_after_contact_avg,offense_pct,team_passing_yards,team_passing_tds,team_passing_first_downs,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_first_downs,team_rushing_epa,rushing_first_downs,rushing_epa,draft_number,age,games_played,draft_pos_decay,fpts_gained,fpts_lost,ffpts,ffpts_target
2018,12,Josh Adams,4.776785714285715,31.818181818181817,2.83078947368421,22,84,3.8181818181818183,1,67.1441611590423,14.855838840957702,0.7427919420478851,0.5,PHI,NYG,22.0,1.1,2.7,0.62,236.0,1.0,11.0,8.937419,127.0,1.0,6.0,-2.242128,5.0,-1.9050289,,22.073,10,,,,14.4,8.5
2018,12,LeSean McCoy,5.050217391304349,0.0,2.8313333333333333,17,46,2.7058823529411766,0,57.765081111121276,-11.765081111121276,-0.6920635947718398,0.4117647058823529,BUF,JAX,17.0,1.4,1.4,0.64,160.0,1.0,5.0,4.5648117,167.0,2.0,9.0,-0.6942117,4.0,-4.4973264,53.0,30.371,10,5.3,0.6650000055631001,0.0,4.6000000000000005,5.2
2018,12,Gus Edwards,3.150084745762712,17.391304347826086,2.4572608695652174,23,118,5.130434782608695,0,106.50926936935421,11.490730630645785,0.4995969839411211,0.43478260869565216,BAL,OAK,23.0,2.5,2.6,0.61,178.0,1.0,9.0,-0.26388672,242.0,1.0,13.0,5.791833,5.0,2.3722875,,23.619,10,,,,11.8,8.200000000000001
2018,12,Mark Ingram,3.8769230769230774,36.36363636363637,2.5345,11,52,4.7272727272727275,0,41.920693081246824,10.079306918753176,0.9163006289775614,0.6363636363636364,NO,ATL,11.0,2.9,1.8,0.47,171.0,4.0,9.0,3.818428,150.0,0.0,9.0,1.2162434,2.0,0.31849125,28.0,28.92,10,2.8,,,5.2,
2018,12,Melvin Gordon,2.7781967213114753,0.0,2.4023333333333334,10,61,6.1,2,54.35843123733662,6.641568762663383,0.6641568762663382,0.3,LAC,ARI,10.0,1.3,4.8,0.38,259.0,3.0,17.0,10.818479,178.0,3.0,11.0,9.158714,5.0,4.767504,15.0,25.618,10,1.5,,,18.1,
2018,12,Matt Breida,3.245471698113206,0.0,3.1168333333333336,14,106,7.571428571428571,0,58.084831890943136,47.915168109056864,3.422512007789776,0.42857142857142855,SF,TB,14.0,5.4,2.1,0.48,221.0,1.0,12.0,-8.337385,148.0,0.0,9.0,2.9725215,6.0,2.815179,,23.74,10,,,,10.600000000000001,
2018,12,Carlos Hyde,5.290303030303031,30.0,3.099875,10,33,3.3,0,47.42983807409902,-16.429838074099017,-1.8255375637887796,0.2222222222222222,JAX,BUF,10.0,2.7,0.6,0.21,127.0,1.0,6.0,-8.649212,226.0,2.0,13.0,7.9829884,3.0,-0.18232653,57.0,28.181,10,5.7,,,3.3000000000000003,3.6
2018,12,Doug Martin,3.4674509803921567,18.181818181818183,2.590727272727273,11,51,4.636363636363637,1,37.61531614941921,13.384683850580792,1.2167894409618902,0.45454545454545453,OAK,BAL,11.0,2.5,2.2,0.48,,,,,,,,,2.0,-0.087708026,31.0,29.864,10,3.1,4.109999988973141,5.813333384195963,11.100000000000001,12.100000000000001
2018,12,Alvin Kamara,3.332134831460674,28.57142857142857,2.783461538461538,14,89,6.357142857142857,0,77.76223430965848,11.237765690341519,0.8026975493101085,0.7142857142857143,NO,ATL,14.0,4.4,2.0,0.65,171.0,4.0,9.0,3.818428,150.0,0.0,9.0,1.2162434,6.0,2.4688876,67.0,23.329,10,6.7,,,8.9,3.6
2018,12,Aaron Jones,3.5201388888888894,11.76470588235294,2.332,17,72,4.235294117647059,1,87.13558035657559,-15.135580356575588,-0.8903282562691522,0.29411764705882354,GB,MIN,17.0,2.3,1.9,0.75,198.0,1.0,8.0,-4.144518,82.0,1.0,5.0,-3.3524494,5.0,-3.2033978,182.0,23.981,10,18.2,0.6650000055631001,0.926666662428114,13.2,9.6
2018,12,LeGarrette Blount,3.165681818181818,21.052631578947366,2.445421052631579,19,88,4.631578947368421,2,62.65069600329501,25.34930399670499,1.3341738945634205,0.47368421052631576,DET,CHI,19.0,1.5,3.2,0.5,236.0,0.0,12.0,-11.252781,111.0,2.0,4.0,1.5903171,4.0,1.9061117,,31.964,10,,,,20.8,6.1000000000000005
2018,12,Leonard Fournette,2.8678947368421057,44.44444444444444,2.4610625000000006,18,95,5.277777777777778,2,64.66784563194376,30.332154368056237,1.6851196871142353,0.6111111111111112,JAX,BUF,18.0,2.1,3.2,0.44,127.0,1.0,6.0,-8.649212,226.0,2.0,13.0,7.9829884,5.0,5.9543867,4.0,23.852,10,0.4,,,21.5,
2018,12,Joe Mixon,2.7973033707865165,0.0,2.6481666666666666,14,89,6.357142857142857,0,61.37671316067204,27.62328683932796,1.9730919170948542,0.35714285714285715,CIN,CLE,14.0,4.6,1.7,0.72,255.0,2.0,14.0,2.987515,129.0,1.0,7.0,-4.801557,4.0,-0.22281449,48.0,22.338,10,4.8,0.6650000055631001,0.0,8.9,8.200000000000001
2018,12,Chris Carson,4.227636363636364,50.0,2.5630833333333336,16,55,3.4375,1,76.80083781141877,-21.800837811418774,-1.3625523632136733,0.1875,SEA,CAR,16.0,0.3,3.1,0.52,339.0,2.0,13.0,21.50564,75.0,1.0,7.0,-6.417841,6.0,-0.19496976,249.0,24.192,10,24.9,2.65666664292415,,11.5,6.9
2018,12,Alfred Blue,3.841632653061225,23.076923076923077,2.7557500000000004,13,49,3.769230769230769,0,51.25595835526286,-2.2559583552628624,-0.17353525809714326,0.3076923076923077,HOU,TEN,13.0,3.6,0.2,0.4,210.0,2.0,11.0,8.114594,281.0,2.0,7.0,7.3127728,1.0,-2.4650118,181.0,27.584,10,18.1,2.118333351612091,2.864444457160102,4.9,5.4
2018,12,Saquon Barkley,2.979009900990099,15.384615384615385,2.9963333333333337,13,101,7.769230769230769,1,47.46066400522981,50.53933599477019,4.211611332897516,0.5,NYG,PHI,13.0,0.8,6.9,0.77,297.0,1.0,14.0,9.125022,126.0,1.0,4.0,2.1549342,2.0,1.5472538,2.0,21.791,10,0.2,,,16.1,12.5
2018,12,Lamar Miller,1.833086419753087,25.0,2.7561666666666667,12,162,13.5,1,51.77614784907843,110.22385215092157,9.185321012576798,0.5833333333333334,HOU,TEN,12.0,4.4,9.1,0.62,210.0,2.0,11.0,8.114594,281.0,2.0,7.0,7.3127728,4.0,8.05441,97.0,27.589,10,9.7,2.118333351612091,2.864444457160102,22.2,10.3
2018,12,Dalvin Cook,5.156551724137932,0.0,2.759714285714286,10,29,2.9,0,38.75786879202971,-9.757868792029711,-0.9757868792029711,0.2,MIN,GB,10.0,1.0,1.9,0.59,342.0,3.0,18.0,12.252863,91.0,0.0,4.0,-11.656552,0.0,-2.9586465,41.0,23.294,10,4.1,,,2.9000000000000004,
2018,12,Latavius Murray,4.533030303030303,18.181818181818183,2.6634,11,33,3.0,0,43.83284414648993,-10.832844146489933,-0.9848040133172666,0.2727272727272727,MIN,GB,11.0,1.5,1.5,0.4,342.0,3.0,18.0,12.252863,91.0,0.0,4.0,-11.656552,2.0,-4.1187162,181.0,28.851,10,18.1,,,3.3000000000000003,
2018,13,Joe Mixon,2.759268292682927,33.33333333333333,2.5374166666666667,12,82,6.833333333333333,0,44.789746591560814,37.210253408439186,3.1008544507032654,0.4166666666666667,CIN,DEN,12.0,3.3,3.6,0.57,236.0,1.0,12.0,-8.821557,111.0,0.0,6.0,-2.7406726,5.0,2.3270078,48.0,22.357,11,4.363636363636363,0.0,,8.200000000000001,17.1
2018,13,Phillip Lindsay,2.774203821656051,5.263157894736842,2.797764705882353,19,157,8.263157894736842,2,95.71634579685497,61.28365420314503,3.2254554843760546,0.42105263157894735,DEN,CIN,19.0,6.9,1.3,0.42,151.0,1.0,6.0,2.7695165,218.0,2.0,9.0,0.45216465,7.0,6.2542696,,24.359,11,,0.0,,27.700000000000003,9.0
2018,13,Alvin Kamara,6.178888888888888,9.090909090909092,3.1871818181818186,11,36,3.272727272727273,0,76.11857310454181,-40.11857310454181,-3.6471430095038007,0.18181818181818182,NO,DAL,11.0,2.0,1.3,0.69,127.0,1.0,6.0,-9.376036,65.0,0.0,4.0,-7.6309495,1.0,-5.7521596,67.0,23.348,11,6.090909090909091,,,3.6,5.1000000000000005
2018,13,Aaron Jones,5.505277777777778,27.27272727272727,2.8227499999999996,11,36,3.272727272727273,1,49.18292462316716,-13.18292462316716,-1.1984476930151964,0.45454545454545453,GB,ARI,11.0,0.8,2.5,0.51,233.0,1.0,15.0,2.5203273,98.0,1.0,6.0,-2.1475496,2.0,-2.5752923,182.0,24.0,11,16.545454545454547,0.0,,9.6,13.8
2018,13,James Conner,3.3273333333333333,13.333333333333334,2.570466666666667,15,60,4.0,2,56.245407393006495,3.754592606993505,0.250306173799567,0.4,PIT,LAC,15.0,2.9,1.1,0.72,281.0,2.0,15.0,5.876179,65.0,2.0,5.0,1.0721562,4.0,1.2297841,105.0,23.578,11,9.545454545454543,,,18.0,
2018,13,Jeff Wilson,3.8904918032786884,60.0,2.6143999999999994,15,61,4.066666666666666,0,71.30702267511042,-10.307022675110417,-0.6871348450073611,0.3333333333333333,SF,SEA,15.0,2.2,1.9,0.71,414.0,2.0,18.0,5.728879,66.0,0.0,4.0,-11.53301,,,,23.044,11,,,,6.1000000000000005,9.0
2018,13,Ezekiel Elliott,4.238133333333334,17.391304347826086,2.6920500000000005,23,75,3.260869565217391,0,83.84193613782978,-8.841936137829776,-0.38443200599259897,0.43478260869565216,DAL,NO,23.0,2.0,1.3,0.89,249.0,1.0,11.0,2.728596,99.0,0.0,7.0,-9.794746,5.0,-5.4698954,4.0,23.357,11,0.3636363636363636,,,7.5,11.3
2018,13,Gus Edwards,3.1280487804878048,19.047619047619047,2.5610952380952376,21,82,3.9047619047619047,0,89.23442669663302,-7.234426696633022,-0.34449650936347725,0.42857142857142855,BAL,ATL,21.0,2.2,1.7,0.49,167.0,0.0,9.0,-8.06361,207.0,1.0,12.0,0.5211117,4.0,1.1710457,,23.639,11,,,,8.200000000000001,6.7
2018,13,Josh Adams,4.068705882352941,30.0,2.9811176470588236,20,85,4.25,0,63.02978008851847,8.970219911481529,0.47211683744639626,0.3157894736842105,PHI,WAS,20.0,3.1,1.2,0.55,306.0,2.0,18.0,12.506661,130.0,1.0,8.0,-5.574338,4.0,-5.8797503,,22.094,11,,,,8.5,
2018,13,Spencer Ware,5.153829787234043,14.285714285714285,2.9989166666666662,14,47,3.357142857142857,1,52.90068716496636,-5.900687164966357,-0.42147765464045406,0.2857142857142857,KC,OAK,14.0,2.1,1.3,0.69,295.0,4.0,14.0,17.36451,174.0,1.0,8.0,3.826029,3.0,-0.56707615,194.0,27.025,11,17.636363636363637,,,10.7,7.5
2018,13,Lamar Miller,3.6938834951456303,21.052631578947366,3.084375,19,103,5.421052631578948,0,86.04608506608368,7.953914933916323,0.44188416299535127,0.2777777777777778,HOU,CLE,19.0,4.1,1.4,0.54,224.0,1.0,12.0,5.3922176,187.0,0.0,11.0,0.23716617,5.0,0.6088331,97.0,27.606,11,8.818181818181818,3.526666659116745,14.10666663646698,10.3,9.3
2018,13,Christian McCaffrey,2.2261320754716984,0.0,2.7829000000000006,10,106,10.6,0,62.708970695851605,43.291029304148395,4.329102930414839,0.4,CAR,TB,10.0,4.0,6.6,1.0,300.0,2.0,17.0,-10.235775,168.0,0.0,8.0,7.445256,5.0,4.6438932,8.0,22.486,11,0.7272727272727273,,,10.600000000000001,18.3
2018,13,Saquon Barkley,3.39512,29.166666666666668,2.3028636363636363,24,125,5.208333333333333,0,94.21107650841415,27.788923491585848,1.2082140648515587,0.391304347826087,NYG,CHI,24.0,3.4,1.8,0.79,219.0,2.0,13.0,-2.0711207,141.0,0.0,4.0,-4.1315165,4.0,-2.4717815,2.0,21.81,11,0.1818181818181818,3.526666659116745,14.10666663646698,12.5,23.0
2018,13,Isaiah Crowell,3.438673469387755,23.809523809523807,2.896904761904762,21,98,4.666666666666667,0,100.1795756127247,-2.1795756127247046,-0.10378931489165259,0.2857142857142857,NYJ,TEN,21.0,2.1,2.6,0.63,128.0,0.0,8.0,-6.8778477,156.0,0.0,6.0,-1.4612162,3.0,-1.9596153,,25.897,11,,0.0,0.0,9.8,
2018,13,Todd Gurley,3.2996212121212123,8.695652173913043,2.6938636363636363,23,132,5.739130434782608,2,120.45166999749041,11.548330002509587,0.5021013044569386,0.30434782608695654,LA,DET,23.0,2.8,2.9,0.94,207.0,1.0,12.0,-5.0316324,149.0,2.0,9.0,5.266659,8.0,4.8835483,10.0,24.331,11,0.9090909090909092,,,25.200000000000003,2.8000000000000003
2018,13,LeGarrette Blount,3.6791803278688526,43.75,2.7192307692307693,16,61,3.8125,0,70.69420456101696,-9.69420456101696,-0.60588778506356,0.25,DET,LA,16.0,1.9,1.9,0.42,245.0,1.0,14.0,-9.294377,102.0,0.0,5.0,-5.1443553,4.0,-2.9014885,,31.992,11,,,,6.1000000000000005,3.3000000000000003
2018,13,Sony Michel,4.243968253968254,35.294117647058826,2.6494117647058824,17,63,3.7058823529411766,0,64.58360156749069,-6.583601567490689,-0.43890677116604593,0.4666666666666667,NE,MIN,17.0,2.6,1.1,0.41,311.0,1.0,14.0,9.387926,160.0,2.0,11.0,-1.6768566,3.0,-1.373894,31.0,23.789,11,2.8181818181818183,,,6.300000000000001,5.7
2018,13,Peyton Barber,5.498444444444445,31.25,2.5525384615384614,16,45,2.8125,1,65.6094258909341,-20.609425890934105,-1.2880891181833816,0.25,TB,CAR,16.0,1.3,1.6,0.62,249.0,2.0,11.0,9.276889,95.0,1.0,5.0,-10.1683655,3.0,-9.908193,,24.761,11,,1.3566666801770528,2.7133333603541057,10.5,4.2
2018,13,LeSean McCoy,4.411538461538462,13.333333333333334,2.8868181818181817,15,52,3.466666666666667,0,72.82318470785664,-20.82318470785664,-1.3882123138571094,0.13333333333333333,BUF,MIA,15.0,0.9,2.5,0.75,231.0,2.0,10.0,-2.8705204,198.0,0.0,10.0,5.8360696,3.0,-1.9896175,53.0,30.39,11,4.818181818181818,,,5.2,
2018,13,Derrick Henry,4.88375,30.0,3.1364444444444444,10,40,4.0,1,22.807029924811406,17.192970075188594,1.7192970075188594,0.7,TEN,NYJ,10.0,1.2,2.8,0.41,282.0,2.0,11.0,-8.272389,130.0,1.0,6.0,2.9893026,3.0,0.6632094,45.0,24.909,11,4.090909090909091,,,10.0,47.8
2018,13,Chris Carson,3.6024637681159417,23.076923076923077,2.8491538461538464,13,69,5.3076923076923075,0,48.71542053600138,20.284579463998618,1.5603522664614322,0.5384615384615384,SEA,SF,13.0,2.5,2.8,0.59,185.0,4.0,7.0,10.74672,168.0,1.0,8.0,6.5295563,4.0,0.75403535,249.0,24.211,11,22.63636363636364,,,6.9,15.0
2018,13,Alfred Blue,3.8814814814814813,38.46153846153847,2.5880769230769234,13,54,4.153846153846154,0,50.49441951091199,3.505580489088011,0.2696600376221547,0.3076923076923077,HOU,CLE,13.0,0.5,3.7,0.47,224.0,1.0,12.0,5.3922176,187.0,0.0,11.0,0.23716617,2.0,-2.4688168,181.0,27.6,11,16.454545454545453,3.526666659116745,14.10666663646698,5.4,
2018,13,Royce Freeman,3.9820833333333336,41.66666666666667,2.5785555555555555,12,48,4.0,0,53.58251244455471,-5.582512444554709,-0.46520937037955906,0.5,DEN,CIN,12.0,1.1,2.9,0.36,151.0,1.0,6.0,2.7695165,218.0,2.0,9.0,0.45216465,1.0,-6.302489,71.0,22.771,11,6.454545454545454,0.0,,4.800000000000001,
2018,13,David Johnson,3.8872463768115937,25.0,2.469473684210527,20,69,3.45,0,71.88599590987143,-2.8859959098714256,-0.14429979549357128,0.25,ARI,GB,20.0,1.1,2.4,0.84,149.0,0.0,8.0,-2.0660582,182.0,2.0,8.0,6.185978,3.0,-4.2856126,86.0,26.962,11,7.818181818181818,1.4533333460489908,2.9066666920979816,6.9,4.9
2018,13,Jordan Howard,3.1702631578947367,12.5,2.280076923076923,16,76,4.75,0,50.42941927511549,25.570580724884508,1.5981612953052817,0.375,CHI,NYG,16.0,3.5,1.3,0.41,286.0,2.0,13.0,-3.9089313,118.0,1.0,5.0,-0.6218066,3.0,0.3917061,150.0,24.082,11,13.636363636363637,0.0,0.0,7.6000000000000005,10.100000000000001
2018,13,Doug Martin,4.187049180327868,27.77777777777778,2.6341875000000003,18,61,3.388888888888889,1,54.38857843457886,6.611421565421139,0.3673011980789522,0.4444444444444444,OAK,KC,18.0,2.1,1.3,0.53,,,,,,,,,6.0,-4.1626406,31.0,29.884,11,2.8181818181818183,0.0,0.0,12.100000000000001,9.2
2018,13,Carlos Hyde,5.334444444444444,38.46153846153847,2.702363636363636,13,36,2.769230769230769,0,45.520077603732695,-14.520077603732695,-1.2100064669777246,0.3333333333333333,JAX,IND,13.0,1.5,1.3,0.4,150.0,0.0,7.0,-1.3263962,79.0,0.0,2.0,-14.078042,0.0,-10.61956,57.0,28.2,11,5.181818181818182,,,3.6,
2018,13,Austin Ekeler,8.074285714285715,7.6923076923076925,2.6481666666666666,13,21,1.6153846153846154,0,62.70062876667124,-41.70062876667124,-3.207740674359326,0.07692307692307693,LAC,PIT,13.0,0.6,1.0,0.78,299.0,2.0,17.0,16.176048,85.0,1.0,4.0,-1.1273742,0.0,-4.5562196,,23.546,11,,3.526666659116745,14.10666663646698,2.1,12.600000000000001
2018,14,Leonard Fournette,4.870833333333334,57.14285714285714,2.777714285714285,14,36,2.5714285714285716,0,41.727682508762534,-10.727682508762534,-0.8252063468278872,0.23076923076923078,JAX,TEN,14.0,1.5,1.1,0.77,240.0,1.0,11.0,-9.661639,60.0,0.0,5.0,-3.9554818,3.0,-6.595123,4.0,23.882,12,0.3333333333333333,,,3.6,4.6000000000000005
2018,14,Chris Ivory,4.435,0.0,2.7807,12,42,3.5,0,49.863882937326835,-7.863882937326835,-0.6553235781105696,0.25,BUF,NYJ,12.0,0.6,2.9,0.36,206.0,0.0,9.0,-6.7755775,176.0,2.0,10.0,7.993986,3.0,-0.94342905,,30.716,12,,3.5266666591167453,4.70222221215566,4.2,
2018,14,Peyton Barber,4.619999999999999,21.428571428571427,2.529230769230769,14,42,3.0,0,47.25670617835968,-5.2567061783596785,-0.375479012739977,0.2857142857142857,TB,NO,14.0,1.2,1.8,0.46,213.0,2.0,12.0,-3.5897672,105.0,0.0,5.0,-0.204772,1.0,-4.5619555,,24.78,12,,1.3566666801770528,2.7133333603541057,4.2,14.5
2018,14,Spencer Ware,3.1430666666666665,0.0,2.5837999999999997,15,75,5.0,0,83.2808425889516,-8.2808425889516,-0.5520561725967733,0.3333333333333333,KC,BAL,15.0,2.8,2.2,0.48,377.0,2.0,18.0,11.84311,94.0,1.0,8.0,-1.7389661,5.0,1.2050257,194.0,27.044,12,16.166666666666668,3.52999999721845,3.52999999721845,7.5,
2018,14,Ezekiel Elliott,3.921592920353983,28.57142857142857,3.0095599999999996,28,113,4.035714285714286,0,123.66793640767312,-10.667936407673125,-0.38099772884546873,0.4642857142857143,DAL,PHI,28.0,1.4,2.6,0.87,455.0,3.0,23.0,12.347931,142.0,0.0,6.0,-6.3867245,5.0,-3.071661,4.0,23.384,12,0.3333333333333333,,,11.3,8.700000000000001
2018,14,Phillip Lindsay,7.365333333333333,0.0,2.780307692307692,14,30,2.142857142857143,1,54.18071760828512,-24.18071760828512,-1.7271941148775087,0.35714285714285715,DEN,SF,14.0,1.4,0.7,0.65,186.0,1.0,9.0,-6.69117,103.0,1.0,8.0,-0.5403333,3.0,-3.7303576,,24.378,12,,0.0,0.0,9.0,2.4000000000000004
2018,14,Todd Gurley,6.602142857142858,0.0,2.9911111111111115,11,28,2.5454545454545454,0,48.46206410616333,-20.462064106163332,-1.8601876460148483,0.2727272727272727,LA,CHI,11.0,0.5,2.1,0.98,187.0,0.0,9.0,-19.781769,52.0,0.0,5.0,-0.48482865,3.0,-1.2893106,10.0,24.35,12,0.8333333333333334,,,2.8000000000000003,16.8
2018,14,Frank Gore,2.2221739130434783,33.33333333333333,2.209916666666667,12,92,7.666666666666667,0,45.29249167280285,41.70750832719715,3.7915916661088316,0.5454545454545454,MIA,NE,12.0,4.1,3.6,0.48,265.0,3.0,10.0,8.798772,189.0,2.0,8.0,11.6404705,3.0,3.7685277,65.0,35.573,12,5.416666666666667,,,9.200000000000001,
2018,14,Chris Carson,3.7644444444444454,36.36363636363637,2.777272727272728,22,90,4.090909090909091,1,72.25529284440479,15.744707155595208,0.749747959790248,0.5238095238095238,SEA,MIN,22.0,3.1,1.0,0.53,72.0,0.0,4.0,-14.0938015,214.0,1.0,13.0,8.141176,6.0,3.5926955,249.0,24.233,12,20.75,,,15.0,17.9
2018,14,Saquon Barkley,2.323117647058823,57.14285714285714,3.007583333333334,14,170,12.142857142857142,1,54.280421124288175,115.71957887571182,8.265684205407988,0.5714285714285714,NYG,WAS,14.0,9.8,2.4,0.48,197.0,3.0,11.0,1.2293758,227.0,1.0,6.0,2.493021,3.0,7.9089117,2.0,21.829,12,0.1666666666666666,,,23.0,3.1
2018,14,Adrian Peterson,8.4825,0.0,3.2124285714285716,10,16,1.6,0,28.486363690166495,-12.486363690166495,-1.2486363690166495,0.3,WAS,NYG,10.0,0.4,1.2,0.31,233.0,1.0,5.0,-16.594152,84.0,1.0,6.0,-3.8450327,1.0,-4.2471123,7.0,33.719,12,0.5833333333333334,3.52999999721845,7.0599999944369,1.6,5.1000000000000005
2018,14,Gus Edwards,3.0397014925373136,25.0,2.176,16,67,4.1875,0,68.97780685139611,-1.9778068513961102,-0.12361292821225689,0.4375,BAL,KC,16.0,2.3,1.9,0.44,147.0,2.0,12.0,6.1676188,194.0,1.0,10.0,-0.7706535,3.0,-3.5553021,,23.658,12,,,,6.7,16.4
2018,14,Jeff Wilson,4.567555555555556,69.56521739130434,2.799954545454545,23,90,3.9130434782608696,0,112.76346271669517,-24.763462716695173,-1.1256119416679624,0.3181818181818182,SF,DEN,23.0,2.9,1.0,0.86,332.0,2.0,15.0,7.460696,84.0,0.0,3.0,-6.162902,,,,23.064,12,,,,9.0,
2018,14,Dion Lewis,10.796923076923077,60.0,3.01725,10,13,1.3,0,29.454332113642103,-16.454332113642103,-1.6454332113642103,0.0,TEN,JAX,10.0,0.5,0.8,0.63,162.0,0.0,9.0,2.1726482,264.0,4.0,10.0,6.3966675,0.0,-4.9415565,149.0,28.192,12,12.416666666666666,1.3566666801770528,5.426666720708211,1.3,
2018,14,Mark Ingram,4.1061538461538465,15.384615384615385,2.7957500000000004,13,52,4.0,1,38.52531758956087,11.47468241043913,0.9562235342032608,0.5,NO,TB,13.0,1.1,2.9,0.45,201.0,1.0,13.0,1.304712,100.0,2.0,6.0,-0.6573832,3.0,-2.5341368,28.0,28.966,12,2.333333333333333,,,11.2,6.300000000000001
2018,14,Alvin Kamara,4.999019607843137,0.0,2.854545454545455,12,51,4.25,0,49.31015344146956,1.6898465585304407,0.1408205465442034,0.3333333333333333,NO,TB,12.0,1.0,3.3,0.64,201.0,1.0,13.0,1.304712,100.0,2.0,6.0,-0.6573832,1.0,-0.984126,67.0,23.376,12,5.583333333333333,,,5.1000000000000005,12.7
2018,14,Doug Martin,6.1184375000000015,18.75,2.7199999999999998,16,32,2.0,1,49.72869294775589,-17.72869294775589,-1.108043309234743,0.25,OAK,PIT,16.0,1.4,0.6,0.49,,,,,,,,,2.0,-2.5754502,31.0,29.903,12,2.583333333333333,3.52999999721845,4.706666662957933,9.2,
2018,14,LeGarrette Blount,5.113939393939394,58.333333333333336,3.1379000000000006,12,33,2.75,0,59.160312101869664,-26.160312101869664,-2.1800260084891385,0.16666666666666666,DET,ARI,12.0,1.7,1.1,0.32,101.0,0.0,6.0,-5.5866103,122.0,1.0,7.0,-0.339247,2.0,-3.7194376,,32.011,12,,,,3.3000000000000003,
2018,14,Marlon Mack,6.336363636363638,7.142857142857142,3.3074999999999997,14,33,2.357142857142857,1,58.36585767598445,-28.36585767598445,-2.181989051998804,0.23076923076923078,IND,HOU,14.0,-0.2,2.6,0.6,399.0,2.0,17.0,11.07407,50.0,1.0,4.0,-4.5251427,2.0,-2.2840202,143.0,22.757,12,11.916666666666666,3.52999999721845,3.52999999721845,9.3,25.9
2018,14,Lamar Miller,5.524242424242424,14.285714285714285,2.6547272727272726,14,33,2.357142857142857,1,46.4384197874338,-13.438419787433801,-0.959887127673843,0.35714285714285715,HOU,IND,14.0,0.6,1.8,0.71,267.0,1.0,14.0,3.6174498,89.0,2.0,6.0,-2.1458704,2.0,-3.2177248,97.0,27.625,12,8.083333333333334,3.52999999721845,3.52999999721845,9.3,
2018,14,Tevin Coleman,4.143333333333333,0.0,2.6421,10,45,4.5,0,52.75216116042478,-7.752161160424777,-0.7752161160424776,0.2,ATL,GB,10.0,3.2,1.3,0.46,262.0,3.0,16.0,6.577108,107.0,0.0,5.0,-6.024951,3.0,0.6967464,73.0,25.648,12,6.083333333333333,,,4.5,20.5
2018,14,Sony Michel,4.755438596491228,40.0,2.55165,20,57,2.85,0,74.48045947977114,-17.48045947977114,-0.8740229739885571,0.25,NE,MIA,20.0,1.5,1.4,0.41,358.0,3.0,21.0,19.845913,77.0,1.0,3.0,-6.6776714,1.0,-2.9096005,31.0,23.808,12,2.583333333333333,,,5.7,5.9
2018,14,Aaron Jones,3.9415384615384617,35.294117647058826,2.6920714285714284,17,78,4.588235294117647,1,67.11694068686178,2.8830593131382187,0.18019120707113867,0.25,GB,ATL,17.0,3.1,1.5,0.65,196.0,2.0,11.0,2.7931488,138.0,1.0,6.0,3.8962083,4.0,0.34345224,182.0,24.019,12,15.166666666666666,,,13.8,
2018,14,Joe Mixon,4.084774774774775,19.230769230769234,2.8185217391304347,26,111,4.269230769230769,1,90.78924598709553,20.210754012904474,0.7773366928040182,0.46153846153846156,CIN,LAC,26.0,1.9,2.3,0.7,170.0,1.0,9.0,5.2206726,144.0,1.0,8.0,-1.6300774,5.0,-3.659151,48.0,22.376,12,4.0,,,17.1,24.9
2018,14,Nick Chubb,3.2796969696969693,46.15384615384615,3.3005833333333334,13,66,5.076923076923077,1,47.49427696627193,18.505723033728067,1.4235171564406206,0.3076923076923077,CLE,CAR,13.0,1.8,3.3,0.63,238.0,1.0,5.0,7.3685546,116.0,2.0,6.0,1.7794881,4.0,0.31639004,35.0,22.951,12,2.9166666666666665,2.1699999789396927,2.8933333052529235,12.600000000000001,10.0
2018,14,Christian McCaffrey,3.5387301587301585,6.25,2.797285714285714,16,63,3.9375,2,75.44722543864076,-12.447225438640757,-0.7779515899150473,0.25,CAR,CLE,16.0,0.6,3.4,1.0,298.0,0.0,14.0,-1.9364812,96.0,2.0,6.0,2.227158,3.0,1.3884645,8.0,22.505,12,0.6666666666666666,,,18.3,5.300000000000001
2018,14,Elijah McGuire,3.9863333333333335,52.94117647058824,2.929785714285715,17,60,3.5294117647058822,1,52.735790664966274,7.264209335033726,0.42730643147257213,0.29411764705882354,NYJ,BUF,17.0,-0.4,3.9,0.74,170.0,1.0,9.0,5.336431,75.0,2.0,5.0,-3.7563624,4.0,0.5698562,188.0,24.523,12,15.666666666666666,,,12.0,10.2
2018,14,Dalvin Cook,4.301272727272727,30.76923076923077,3.19075,13,55,4.230769230769231,0,73.79150896428618,-18.79150896428618,-1.4455006895604754,0.3076923076923077,MIN,SEA,13.0,2.6,1.6,0.86,208.0,1.0,9.0,-11.927495,77.0,0.0,5.0,-4.7374635,3.0,-1.3190596,41.0,23.335,12,3.4166666666666665,,,5.5,25.6
