season,week,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,receiving_drop_pct,receiving_rat,offense_pct,team_passing_yards,team_passing_tds,team_passing_first_downs,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_first_downs,team_rushing_epa,passing_first_downs,passing_epa,ffpts,temp_week,ffpts_target
2018,1,4.811506396298219,0.693945940750592,8.918157202236975,22.5304702689817,3,9,67.4914309251498,3.7612001156935624,0,1.8996168650844685,1.0908019706501135,2.622062222474748,0.10526051065749294,46.291620290815295,0.9848857801796105,40.88482609839546,2.0,6.416700113115239,5.633925320384051,19.293676273407186,0.0,8.0,2.5544399309799295,0.0,,2.3438829974768844,1.0,4.088285501076818
2018,1,4.504495067801196,1.6162611993825582,1.6605013778587696,2.6000571991090347,3,5,140.06254918317086,3.4965075614664802,0,2.5766752119263594,2.2078293352195777,2.647223081188233,0.0,73.31338520569565,0.8185352771872451,58.399014192253226,4.0,7.893652856217279,24.182491901446042,17.197891489030788,1.0,5.0,-3.421186754542391,0.0,,2.0656684812687143,,
2018,1,4.42926456661238,1.088545421550372,8.144201933709162,25.728087402799847,10,19,118.97537782265336,5.1647859739235145,0,1.857547209766058,0.6209379892925666,2.6813456811316336,0.0,60.10402804782867,0.9,42.80226420193266,0.0,4.758770499844623,-11.245691149652416,13.842913817332915,1.0,4.0,-2.70793171204052,0.0,,4.640069937952185,1.0,3.5253534225545198
2018,1,4.429185958509345,0.8076363885327986,5.664058270923747,12.488072958738561,3,5,140.06254918317086,3.4965075614664802,0,1.3601214868158664,-0.08967869222257363,2.5760592426199787,0.0,73.31338520569565,0.6855654600401044,33.636962411613354,0.0,5.195131571265282,-8.641780693317285,15.699431781012825,1.0,4.0,0.20325398659529684,0.0,,2.0656684812687143,1.0,2.387242049320783
2018,1,4.425412371468139,1.4490489656639116,5.336202553929787,13.923572703645632,3,6,111.6198742765602,3.2188758248682006,0,1.5354324991236041,0.952437637155871,2.4939257609265497,0.0,17.62143318035814,0.9591663046625439,31.500876606016558,0.0,3.3260068899611133,-13.287141430186065,13.235203899179435,1.0,7.0,2.628317365735178,0.0,,1.8131278141532183,1.0,1.7279404582549167
2018,1,4.374812716502912,1.4229433645713279,3.74432320003396,11.054380678074613,7,10,169.74747036083804,4.189654742026425,0,1.74171852315697,0.8507243856693323,2.5969850367931713,0.0,45.115207548165294,0.9695359714832658,49.5867150370815,2.0,7.893652856217279,7.3113591340197255,13.941633950533253,0.0,4.0,-4.657437784329601,0.0,,3.258833467940788,1.0,1.3854866877248735
2018,1,4.367452463010507,0.4931263525432962,7.269334763413154,11.743891330037876,1,5,46.282948693269105,2.936421959308732,0,1.6620303625532702,0.6876318050417433,2.5906475651650336,0.0,39.03450742243303,0.9539392014169457,45.47556389842902,3.0,7.537664777535304,8.472574426397923,17.975323362527156,0.0,5.0,-3.865335954230752,0.0,,1.290180411303276,1.0,2.532876869846043
2018,1,4.340088061379468,0.9110516028846198,5.734172053629415,9.610020454435691,3,6,111.6198742765602,3.4657359027997265,0,1.2003277677068414,-0.030868968895578053,2.5177881319074946,0.0,60.789295889888926,0.9695359714832658,27.400854514136878,0.0,2.949499510076881,-20.72183307593025,14.707545335150897,0.0,3.0,-11.998663867053834,0.0,,2.0357383237425566,,
2018,1,4.327444287135768,0.7635926451046567,5.3812765217042635,10.558602408095487,4,8,111.6198742765602,3.7612001156935624,1,1.82817175525961,1.0756545355379314,2.5913661558926964,0.1855907449997006,100.67381750507644,0.938083151964686,34.36983699110609,1.0,4.304128302894259,-9.162570909865975,21.11211732379454,1.0,10.0,-2.4406368666084455,0.0,,2.4707247308003173,,
2018,1,4.300441051693619,1.4093714235495154,9.52156662282975,17.117392244146252,5,5,265.06421328590113,5.0238805208462765,2,2.243896096645366,1.6586233684369476,2.655726917829208,0.0,154.9952954003283,0.6130938044140075,58.399014192253226,4.0,7.893652856217279,24.182491901446042,17.197891489030788,1.0,5.0,-3.421186754542391,0.0,,4.348255631735695,,
2018,1,4.284328169870128,1.1124479861425927,5.1002285766852795,19.644732649203622,7,10,169.74747036083804,4.406719247264253,0,1.9059381333367622,1.1198172072542825,2.618769062604369,0.09531017980432493,90.41876492111389,0.9899494936611666,31.500876606016558,0.0,3.3260068899611133,-13.287141430186065,13.235203899179435,1.0,7.0,2.628317365735178,0.0,,3.527680065451886,1.0,1.9919604662791799
2018,1,4.205180912631129,1.0485855755326534,1.6605013778587696,4.13980210354144,3,5,140.06254918317086,3.367295829986474,0,2.269717489368429,1.5864410046906905,2.6978480048924385,0.0,69.98782153719559,0.6782329983125268,32.51754389678076,0.0,4.758770499844623,-0.6666258929691475,19.78184955791332,2.0,9.0,-4.9409985445550095,0.0,,1.943275442236474,1.0,3.470253395506903
2018,1,4.068372672079137,1.7093464371600087,3.674389730258799,5.448430640294738,3,5,140.06254918317086,3.295836866004329,0,1.845826690498331,1.1605871773154044,2.580135944323602,0.1823215567939546,68.4225738270763,0.9539392014169457,43.32482751291278,4.0,5.195131571265282,13.308473252186651,16.713632973741287,0.0,7.0,-1.2676960484565343,0.0,,1.8792431885164094,1.0,4.523169018518318
2018,1,4.041394459637012,1.6376012378817086,5.164785459173911,13.623924994210409,5,6,211.03447691475566,4.04305126783455,0,1.7934247485471162,1.1956649843726919,2.5464446262521085,0.15443635330441896,100.18560743630634,0.7,34.36983699110609,1.0,6.416700113115239,-4.171803849932171,19.080490328143895,0.0,4.0,-1.4791168319920853,0.0,,2.897109915290618,1.0,3.8667954175532144
2018,1,4.0075821694427844,1.3826795012870137,6.222272198745148,15.684893025465842,8,11,178.04069000196918,4.430816798843313,0,1.8689133929957003,1.7646541841464753,2.3701599349543407,0.0,90.51645914774795,0.99498743710662,34.36983699110609,1.0,4.304128302894259,-9.162570909865975,21.11211732379454,1.0,10.0,-2.4406368666084455,0.0,,3.6371038548084926,1.0,4.736982318743814
2018,1,3.896616755985095,1.5569971803419438,4.6942023760228,14.031055566300891,5,10,111.6198742765602,3.9889840465642745,0,1.8906994170829585,0.9926406824403543,2.6378462642427154,0.1823215567939546,62.64911176147852,0.9848857801796105,28.723222423718454,0.0,3.3260068899611133,-8.90025350190026,17.277250949682184,2.0,7.0,2.8813783411871516,0.0,,2.8347405433720048,1.0,4.921799355583694
2018,1,3.890131369063709,1.1365992146457218,7.437840177879709,16.49310088423933,5,8,147.37312520594364,4.31748811353631,1,1.754057602044043,0.5914769396188698,2.6411088766807693,0.0,127.11805214803576,0.8366600265340756,51.65163161787144,3.0,6.800022032435717,2.05423233576256,13.338399954205695,0.0,2.0,-3.5011116002488762,0.0,,3.241053998770048,1.0,3.65996827341377
2018,1,3.8530617740526214,0.9299855749892961,4.78363245444437,7.320450303162495,4,6,159.72338774845747,3.1780538303479458,0,1.5732924657977465,0.21482596918951843,2.613025696612118,0.0,68.91173314934898,0.8944271909999159,42.80226420193266,0.0,4.758770499844623,-11.245691149652416,13.842913817332915,1.0,4.0,-2.70793171204052,0.0,,1.943275442236474,,
2018,1,3.7975522790384617,1.2056497716588648,7.479852414643997,18.32009477411923,5,7,174.0814143874182,3.784189633918261,0,1.4293538505803374,0.18025400625705373,2.5677058935257215,0.0,43.938639587518644,0.6324555320336759,40.559458524824706,2.0,4.758770499844623,2.2462017076973915,17.822624123947833,0.0,7.0,-3.656578430079451,0.0,,2.6140483275873163,,
2018,1,3.7574304680930486,1.7069247435292412,8.62392356401078,19.148382608053105,7,8,224.30232657850217,5.1647859739235145,2,2.707764445992393,2.333392109217386,2.6905822245588893,0.0,154.9952954003283,0.8426149773176358,43.32482751291278,4.0,5.195131571265282,13.308473252186651,16.713632973741287,0.0,7.0,-1.2676960484565343,0.0,,4.640069937952185,1.0,4.1833063896034925
2018,1,3.753342719347681,0.8601918163196448,3.5366360236039345,10.564787771484186,8,10,200.541748096808,3.6635616461296463,0,1.340250422618484,0.029364067879384788,2.5531575265790396,0.0,78.98464747981045,0.9695359714832658,28.723222423718454,0.0,3.3260068899611133,-8.90025350190026,17.277250949682184,2.0,7.0,2.8813783411871516,1.0,1.9832205448750144,2.8347405433720048,1.0,4.631249562105028
2018,1,3.7115881867944074,1.4588570829653158,4.601906465623493,10.27693951305067,5,8,147.37312520594364,4.8283137373023015,0,2.7534729921456633,2.3358245867262255,2.9081032579145614,0.0,104.18857567731759,0.8660254037844386,51.09400466435027,1.0,7.893652856217279,-6.481580885858172,20.590768887205577,2.0,7.0,-5.32405777890672,0.0,,4.008571920946923,1.0,5.619142315342573
2018,1,3.691901232368753,1.0548653171632003,5.417435263632203,14.404018988439512,10,11,235.27955639478546,4.948759890378168,1,2.1496669865693327,1.491056470799458,2.653074362462243,0.0,108.09315111995456,0.9273618495495703,50.53228763296929,3.0,7.173377062203647,-3.750121833451825,19.71287911063767,0.0,8.0,-4.154339462546675,0.0,,4.509862187554004,,
2018,1,3.638184986226852,1.2518916551095414,4.062144849883887,6.960743966937308,4,6,159.72338774845747,3.5263605246161616,0,2.148559405354938,1.6347463436216791,2.6028192225795777,0.0,36.97386555349558,0.7483314773547883,43.843242827806606,1.0,5.195131571265282,-12.970545557633978,15.346239890171853,0.0,6.0,-8.992075821050035,0.0,,2.2368708721565027,,
2018,1,3.6308958063868144,1.2943167593167877,6.709553097409852,25.38646590994848,6,12,111.6198742765602,4.68213122712422,0,2.4659786399024815,1.8904916520833783,2.7219387734458094,0.0,77.81145851469051,0.9797958971132712,42.063483400508254,2.0,7.173377062203647,0.20159377873150064,17.513117662005687,0.0,3.0,-11.998663867053834,0.0,,3.8433738571791567,1.0,5.706838477215195
2018,1,3.5970616723023165,1.4879143978330536,4.799889022724147,10.19650972201503,4,6,159.72338774845747,4.007333185232471,1,2.2221881559220167,1.4136793910825016,2.7195736913587956,0.0,128.58087123766117,0.7211102550927979,43.73988617983814,3.0,6.416700113115239,8.370357317128168,17.591018833135916,3.0,11.0,-3.828145615104578,0.0,,2.7489460981579388,1.0,3.2419976991034787
2018,1,3.520242502737189,1.2172679072540273,7.492989385757815,14.192057628829179,4,5,200.541748096808,4.718498871295094,2,2.7245795030534206,1.7453752435768166,2.9081032579145614,0.1823215567939546,154.9952954003283,0.9746794344808963,40.559458524824706,2.0,4.758770499844623,2.2462017076973915,17.822624123947833,0.0,7.0,-3.656578430079451,0.0,,3.756892989325529,,
2018,1,3.518029399709051,1.5723363111638984,6.408827370605219,13.745425612654117,3,6,111.6198742765602,3.784189633918261,1,1.6074359097634274,0.9559661928805678,2.5214172269787394,0.15443635330441896,107.60511924902396,0.812403840463596,43.73988617983814,3.0,6.416700113115239,8.370357317128168,17.591018833135916,3.0,11.0,-3.828145615104578,0.0,,2.369838383862723,1.0,3.3003007320785214
2018,1,3.4840550843367692,1.0804500321656771,3.670776462163764,9.503986888987171,9,10,232.34178110939845,4.997212273764115,1,2.678506954295235,1.7213142960184065,2.9081032579145614,0.0,148.95433856762955,0.9327379053088815,51.65163161787144,3.0,6.800022032435717,2.05423233576256,13.338399954205695,0.0,2.0,-3.5011116002488762,0.0,,4.532244992790512,1.0,2.27368301926171
2018,1,3.4814669887504537,1.310021089095847,5.282545450748648,13.0955807234656,5,9,127.25870590077079,4.060443010546419,1,1.5640220489036178,0.204928408965109,2.6106555563378815,0.10526051065749294,107.40990332808448,0.9848857801796105,40.88482609839546,2.0,6.416700113115239,5.633925320384051,19.293676273407186,0.0,8.0,2.5544399309799295,0.0,,2.9175435960793585,1.0,3.6333911964097583
2018,1,3.458154309870686,1.116952787065734,6.703114243133394,21.806037359846343,7,15,102.44402681444278,4.718498871295094,0,1.973088470109258,1.6292383825970145,2.4973517251793145,0.12486898204586927,69.20522023982276,0.9539392014169457,36.85813751745162,1.0,3.3260068899611133,-17.584948996285195,21.745444519500044,2.0,10.0,5.245344006743232,0.0,,3.968186217859697,1.0,3.65996827341377
2018,1,3.4511449738986424,1.7244643141915796,4.068265079474312,12.394840321221741,7,15,102.44402681444278,4.442651256490317,1,2.11728768416995,1.486265305278635,2.6351512901067147,0.12486898204586927,83.57879284473373,0.9,47.756126735452305,1.0,7.173377062203647,-20.72183307593025,9.79226972935756,0.0,2.0,-3.5073227829332265,0.0,,3.575131822022009,1.0,4.819967366479549
2018,1,3.4359184108001726,1.5816868691411508,2.0879146960293333,4.4004677819055456,3,6,111.6198742765602,3.828641396489095,0,2.5060700066450705,2.0596391239159186,2.6721420634589146,0.15443635330441896,70.28128549531422,0.8246211251235321,43.73988617983814,3.0,6.416700113115239,8.370357317128168,17.591018833135916,3.0,11.0,-3.828145615104578,0.0,,2.4208528386527246,,
2018,1,3.43480575726847,0.9776625016817307,5.615902113383126,14.469980420237855,7,12,135.23170112291007,4.787491742782046,0,2.3642176100747045,1.5055600314704858,2.784174064005507,0.0,54.71836033381859,0.9643650760992956,47.756126735452305,1.0,7.173377062203647,-20.72183307593025,9.79226972935756,0.0,2.0,-3.5073227829332265,0.0,,4.074613120088054,1.0,4.276387596870548
2018,1,3.355875526388733,1.1799309715115907,6.83892709444852,25.728087402799847,6,8,185.01297326131154,4.584967478670572,1,1.8402850481333424,1.3005633072644422,2.5403709248973176,0.11778303565638346,148.95433856762955,0.9746794344808963,41.95724132144601,2.0,5.6156762248115175,2.727277637142306,16.29885632244643,1.0,5.0,3.439331812296642,0.0,,3.697666461676319,1.0,3.65996827341377
2018,1,3.322448358751935,1.3768342103237732,5.9451804981759295,10.341380280116155,4,5,200.541748096808,4.04305126783455,1,1.7587196151498545,1.1824267534420054,2.5337066988072445,0.0,145.64102454476654,0.6708203932499369,49.5867150370815,2.0,7.893652856217279,7.3113591340197255,13.941633950533253,0.0,4.0,-4.657437784329601,0.0,,2.7922331535413365,,
2018,1,3.306968967664278,1.2974021550296955,4.65149815059472,11.455903669845343,6,10,140.06254918317086,4.23410650459726,1,2.3118751399011384,1.575328284932033,2.7290554710834596,0.09531017980432493,70.86819469497387,0.848528137423857,50.53228763296929,3.0,7.173377062203647,-3.750121833451825,19.71287911063767,0.0,8.0,-4.154339462546675,0.0,,3.2231482543962064,1.0,1.9919604662791799
2018,1,3.2523240012994346,0.5345615402828612,7.577039722280059,13.410228743667114,1,6,46.282948693269105,2.936421959308732,0,1.4838746894587538,-0.08967869222257363,2.639310470353964,0.0,39.03450742243303,1.0,43.32482751291278,4.0,5.195131571265282,13.308473252186651,16.713632973741287,0.0,7.0,-1.2676960484565343,0.0,,1.290180411303276,1.0,4.819967366479549
2018,1,3.2252629353728204,1.0385223622826456,9.52156662282975,15.02226915733995,1,5,46.282948693269105,2.936421959308732,0,1.6174060820832772,,,0.1855907449997006,39.03450742243303,0.7549834435270749,58.78536572055798,3.0,9.357746936175895,16.782666598169698,18.05117448461149,0.0,7.0,1.6330908626802163,0.0,,1.290180411303276,,
2018,1,3.1947584485748464,0.2933680939687493,5.685981448994581,9.869855677153234,2,6,67.4914309251498,3.295836866004329,0,1.4194873284756546,0.4195426491015576,2.5393269873320157,0.0,43.742529551563486,0.8944271909999159,43.843242827806606,1.0,5.195131571265282,-12.970545557633978,15.346239890171853,0.0,6.0,-8.992075821050035,0.0,,1.7096770277584825,,
2018,1,3.185424691885017,1.1836512759113573,8.205169603629829,15.734131580120328,4,8,111.6198742765602,4.0943445622221,0,2.1132389212631266,0.790188145350227,2.7805937763053454,0.0,31.868761227865438,0.9433981132056604,47.756126735452305,1.0,7.173377062203647,-20.72183307593025,9.79226972935756,0.0,2.0,-3.5073227829332265,0.0,,2.8557120506962197,1.0,3.092301527377414
2018,1,3.138664089516602,1.119741903984575,6.271853363257672,13.810716684338916,5,8,147.37312520594364,4.543294782270004,1,2.6523965369113753,1.4153383177502181,2.9081032579145614,0.0,136.7711068431872,0.9899494936611666,51.65163161787144,3.0,6.800022032435717,2.05423233576256,13.338399954205695,0.0,2.0,-3.5011116002488762,0.0,,3.559409382962659,1.0,3.9169867837861574
2018,1,3.1369608001289,1.0207673598967788,8.522608506481312,13.498890820459149,3,5,140.06254918317086,4.709530201312334,1,2.7534729921456633,1.6882012688562789,2.9081032579145614,0.0,140.7677979409463,0.7615773105863908,47.56071793008716,3.0,5.195131571265282,4.195793400072657,12.814193822373584,0.0,1.0,-8.25995312708574,0.0,,3.6675566075671093,1.0,2.532876869846043
2018,1,3.1328720688507223,1.081795156563829,3.7576356326666303,13.592017579686404,4,5,200.541748096808,3.9889840465642745,1,2.245485500953473,1.4066116149918892,2.735685192198805,0.0,143.20451770135534,0.7211102550927979,43.22065034943868,2.0,6.416700113115239,13.924958148365356,22.054965722410824,1.0,10.0,2.6224317042162415,0.0,,2.72699947924905,1.0,3.414397264641259
2018,1,3.0901616282427096,0.6026219559089429,5.468857367131121,14.063690332570976,5,7,174.0814143874182,3.9889840465642745,0,1.5299617109323032,0.670031077272411,2.5432626494765107,0.1336563848126736,88.56247136796756,0.9273618495495703,39.90348232749423,0.0,4.304128302894259,-11.323683220171414,17.356238513980408,1.0,3.0,-2.2172797888154023,0.0,,2.8347405433720048,1.0,1.8185936386658943
2018,1,3.030264718301605,0.7699893924211821,7.765262980924279,10.124002966826517,5,6,211.03447691475566,4.465908118654584,0,1.7695138602807345,0.1281377402987912,2.693863128433328,0.0,116.3880057195294,0.7348469228349535,58.78536572055798,3.0,9.357746936175895,16.782666598169698,18.05117448461149,0.0,7.0,1.6330908626802163,0.0,,3.4466324957616585,,
2018,1,2.9750563328117985,1.7464554147650695,4.331930774218563,18.376206025809815,6,9,159.72338774845747,4.23410650459726,1,2.3196060773283484,1.9173362733658623,2.5972124233812526,0.10526051065749294,121.36344933837661,0.8185352771872451,36.97385455633337,2.0,5.195131571265282,7.526998841835134,21.240365326462772,2.0,7.0,-6.331982117652088,0.0,,3.2231482543962064,1.0,4.4571338157004625
2018,1,2.9675453442579154,0.3690837481060683,8.082339989949944,15.527033564774634,1,7,46.282948693269105,2.936421959308732,0,1.5216989981260933,0.28717760317113655,2.5881207407459126,0.0,17.62143318035814,0.8544003745317531,27.400854514136878,0.0,2.949499510076881,-20.72183307593025,14.707545335150897,0.0,3.0,-11.998663867053834,0.0,,1.290180411303276,,
2018,1,2.9505524609335043,1.595679530767699,4.894701406356367,18.46016630187308,16,17,245.70821526817167,5.193734427894786,1,1.9400896714635951,1.4582019589355295,2.5430620856162807,0.05732506661926935,127.80071174523309,0.9746794344808963,58.78536572055798,3.0,8.583290563892561,23.49774163227885,10.33300269937516,2.0,5.0,-7.220822565999925,0.0,,4.640069937952185,1.0,4.921799355583694
2018,1,2.9505524609335043,1.595679530767699,4.894701406356367,18.46016630187308,16,17,245.70821526817167,5.193734427894786,1,1.9400896714635951,1.4582019589355295,2.5430620856162807,0.05732506661926935,127.80071174523309,0.9746794344808963,58.78536572055798,3.0,8.583290563892561,23.49774163227885,10.33300269937516,2.0,5.0,-7.220822565999925,0.0,,4.640069937952185,1.0,4.921799355583694
2018,1,2.9505524609335043,1.595679530767699,4.894701406356367,18.46016630187308,16,17,245.70821526817167,5.193734427894786,1,1.9400896714635951,1.4582019589355295,2.5430620856162807,0.05732506661926935,127.80071174523309,0.6130938044140075,58.78536572055798,3.0,8.583290563892561,23.49774163227885,10.33300269937516,2.0,5.0,-7.220822565999925,0.0,,4.640069937952185,1.0,4.921799355583694
2018,1,2.9505524609335043,1.595679530767699,4.894701406356367,18.46016630187308,16,17,245.70821526817167,5.193734427894786,1,1.9400896714635951,1.4582019589355295,2.5430620856162807,0.05732506661926935,127.80071174523309,0.6130938044140075,58.78536572055798,3.0,8.583290563892561,23.49774163227885,10.33300269937516,2.0,5.0,-7.220822565999925,0.0,,4.640069937952185,1.0,4.921799355583694
2018,1,2.9302710392002815,1.3625516167302347,4.076199440172349,11.090601684261282,8,9,228.76151162132473,4.174387269895637,0,1.786118589337969,1.1755988848618384,2.5481609957444618,0.0,92.27486356674089,0.8888194417315589,49.5867150370815,2.0,7.893652856217279,7.3113591340197255,13.941633950533253,0.0,4.0,-4.657437784329601,0.0,,3.328729411501577,,
2018,1,2.9185852343893735,0.39462704563755485,8.664385904642339,20.24966819616077,1,5,46.282948693269105,2.995732273553991,0,1.2003277677068414,-0.08967869222257363,2.5682877406060594,0.0,17.62143318035814,0.8246211251235321,34.36983699110609,1.0,6.416700113115239,-4.171803849932171,19.080490328143895,0.0,4.0,-1.4791168319920853,0.0,,1.290180411303276,1.0,2.4242452793641354
2018,1,2.9112654583382436,1.682576021426223,6.436170844800009,15.360558303668093,5,9,127.25870590077079,4.564348191467836,0,2.7534729921456633,2.5003459694191976,2.67074261039696,0.10526051065749294,88.36706054337863,0.8774964387392122,43.843242827806606,1.0,5.195131571265282,-12.970545557633978,15.346239890171853,0.0,6.0,-8.992075821050035,0.0,,3.5907612141266294,,
2018,1,2.85474880334559,1.8707253389365486,5.004802065509417,7.748007809935383,3,5,140.06254918317086,4.189654742026425,0,2.6234601328015907,2.159336561789128,2.7196725615807877,0.1823215567939546,61.474524434360575,0.9055385138137416,51.09400466435027,1.0,7.893652856217279,-6.481580885858172,20.590768887205577,2.0,7.0,-5.32405777890672,0.0,,2.876500601103903,1.0,5.196578912651657
2018,1,2.8120200262451176,1.4540778588049028,5.557368517804966,21.184049834594546,9,16,129.24261897650547,4.59511985013459,1,2.1865505278717787,2.012818403464072,2.4403858695949427,0.06109509935981083,53.542956324157785,0.99498743710662,51.09400466435027,1.0,7.893652856217279,-6.481580885858172,20.590768887205577,2.0,7.0,-5.32405777890672,0.0,,3.9272055705277618,1.0,4.112228547295478
2018,1,2.811554820203704,0.3281321819666484,6.595934996786464,14.65901347195761,1,5,46.282948693269105,3.044522437723423,0,1.3558351536351818,-0.08967869222257363,2.6254114359359506,0.1823215567939546,39.03450742243303,0.9327379053088815,33.75983232533043,0.0,4.304128302894259,-4.878016839598403,19.22288657273349,1.0,7.0,2.453655679394429,0.0,,1.290180411303276,,
2018,1,2.7890057515933435,0.6392950299402798,7.850300411727829,22.686475980885984,4,7,131.80255596588395,4.204692619390966,0,1.6974487897568136,0.5949552462278049,2.617721042727596,0.0,84.45837339989171,0.9797958971132712,33.75983232533043,0.0,4.304128302894259,-4.878016839598403,19.22288657273349,1.0,7.0,2.453655679394429,0.0,,2.9975901910305907,1.0,4.588306911805879
