season,week,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,max_completed_air_distance,avg_air_yards_to_sticks,attempts,pass_yards,pass_touchdowns,interceptions,passer_rating,completions,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,avg_air_distance,max_air_distance,passing_drop_pct,passing_bad_throw_pct,times_pressured_pct,offense_pct,team_passing_yards,team_passing_tds,team_passing_first_downs,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_first_downs,team_rushing_epa,passing_first_downs,passing_epa,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,ffpts,temp_week,ffpts_target
2018,1,0.8115451435767156,3.2787123813392376,3.408237338518224,-1.668965753592508,7.77542325146912,4.2773008942783814,-1.7131473824585204,10.325554642098975,67.90011132630403,2,0,115.83845995719417,9.933952523368134,168.66358553710324,570.9762425898543,-6.52052614205525,2.8680729225119777,118.52428964778008,0.062789732252289,0.13002626022203712,0.1990187479812995,1.0,40.70825802565938,2.0,7.07127550921024,0.20164780615534625,15.87774512442698,0.0,3.0,-11.998982866766147,8.02268860473804,0.20151012550107988,3.6375861597263857,0.0,1.0,-0.20218601675943096,7.181649703217207,1.0,10.724933533370788
2018,1,0.8220643850294844,4.707290419484551,4.786347802181432,-2.2024215428228078,11.777203122074367,4.484522815851135,1.7118395918959355,9.788930958354223,71.28691537154853,1,3,52.91470961732262,7.892491707339744,128.39184663947233,544.8603610024469,-14.515079899870322,2.9866425032077024,131.1645689621649,0.027097503219284495,0.1760493909403983,0.21835731554358193,1.0,42.40964559102549,1.0,5.1340442915052105,-12.90216122964856,14.000338536833645,0.0,6.0,-9.174108210180915,5.918065951908971,-13.077282860409477,2.8903717578961645,0.0,1.0,0.6129633795799737,6.197965660981606,1.0,6.810145993151352
2018,1,0.8144133549465966,4.49426722501405,3.769883340675181,-0.3574852255212818,6.562194311186408,4.571870421679243,-0.5261368319794071,11.816596908629943,97.7538054368641,3,0,160.27344733468917,15.221381234232695,287.1577910273473,688.1879722722948,13.011363525559192,2.87241155748752,120.35562993820518,0.020797181185750253,0.06495770912894892,0.0972034037054431,1.0,55.63766969627346,3.0,8.448334986635496,23.651598263457117,9.593027400503873,2.0,5.0,-7.352016531488836,9.549849653226312,23.2615791176556,2.4849066497880004,0.0,0.0,,10.151689841684405,1.0,7.245165152621754
2018,1,0.793193521689891,4.182835531871924,3.890803876334984,-1.2011339804029726,12.272966358145071,4.182650251724156,-0.0323477211721639,10.84084439779818,74.4161333612646,3,1,124.8856789982215,12.182051323977522,216.04652248915812,614.3675485218288,1.6351826782469316,2.9061977091229125,109.44453233024103,0.0,0.13148585063038348,0.17659454509094524,1.0,43.9692822689012,3.0,7.427337430484884,8.508597488201126,16.276372456508685,0.0,5.0,-3.9151181980917693,8.41538420870028,8.41711715287169,2.6390573296152584,0.0,1.0,1.7699621546520117,8.602967450964565,1.0,7.140843324438885
2018,1,0.9672518699662204,5.724695345081619,5.40067254411748,-3.10658217155753,10.216381727989718,4.098667422589719,3.6972503170373194,6.529309172648665,33.98300341763959,0,0,66.32589134450711,5.515064968699286,125.346609954725,439.8941184004799,-8.637067827724074,3.0775148945526922,132.450233808433,0.05283441967533322,0.17280854177257432,0.2971966813988036,0.7071067811865476,24.991992421801456,0.0,2.7703116642827523,-20.182153148155887,13.444088766499847,0.0,3.0,-11.998982866766147,3.4524491871452905,-3.8401691643718365,3.6375861597263857,0.0,2.0,2.1456368577261298,2.1843429576207463,1.0,6.053519839338061
2018,1,0.8877056359235196,3.9187452512472913,4.319313667500833,-2.443031990175818,6.052550823753149,4.960074163432654,0.20578062023888677,9.22801846069702,76.15308404634547,3,0,161.78071266286494,9.933952523368134,216.04652248915812,487.5852773934893,10.383280795968771,2.987925287115101,175.84525486628766,0.0,0.13583122865318115,0.17141041442393454,0.8774964387392122,49.8638278627876,3.0,6.706148005497942,2.0580538428022157,12.246869182864481,0.0,2.0,-3.543591261408246,6.361029647653172,10.239572648536518,3.295836866004329,0.0,0.0,0.29909295812954434,8.693650668794437,1.0,6.506444246621571
2018,1,0.8312147103520278,2.920703048999576,3.0329938289645533,-1.511799709462906,11.777203122074367,4.280768185703353,-2.9328789662072685,9.788930958354223,53.58195246755025,1,1,80.41628123241671,9.139119786262425,164.51054915230614,623.127712247903,-10.710199923838033,2.78464945524462,91.18643056073006,0.04836293073190207,0.13293985488344764,0.182337277851884,1.0,33.34189450754002,1.0,6.331049767633854,-4.159437517948676,17.227078365335295,0.0,4.0,-1.489149577741096,7.211723350080266,-4.191045943837672,3.9889840465642745,0.0,1.0,0.09082925376288958,5.0809280310495835,1.0,10.61940949833288
2018,1,0.7624768812965398,2.760454156202709,2.9945175833347855,-1.6635343597380323,10.438420141310154,4.201641199627638,-2.7116035102947262,9.970345055757411,48.38855263181145,0,1,68.3512424323521,9.933952523368134,182.28138085352688,577.0950413966727,-3.749783516146098,2.774955806994405,134.09419482286168,0.07497073447005526,0.13002626022203712,0.19108726851381447,1.0,30.589658051844896,0.0,3.296746624956492,-13.21635242821787,12.156353395147766,1.0,7.0,2.6014890816239316,3.9883970460664133,-13.3976400601759,2.9444389791664403,0.0,1.0,0.388283467776401,3.1452793656844324,1.0,2.366013135225397
2018,1,0.7206324977986135,3.089321589995971,2.8216232156593706,-0.8908606834919908,3.247949160873549,3.7016671329050412,-3.794572896746599,7.581733553898317,39.77036014275114,0,1,55.170186331536364,6.099428405665653,146.16135227313995,786.1139907896978,-15.794180136920541,2.7008559929517713,72.07755220699514,0.08004371365598954,0.2092616623452559,0.08263271402916135,0.6928203230275509,38.21977552368901,0.0,6.331049767633854,-18.253269735131333,15.87774512442698,1.0,4.0,-0.14432525193594722,4.989313227115743,-6.77353197847227,2.4849066497880004,0.0,0.0,,2.456180913929975,1.0,4.245187837090039
2018,1,0.9476227683574114,4.248678011898153,3.6865180009456635,-0.646484579073161,3.3726035181063287,4.699116608615055,0.2304456612744781,7.356664555953107,58.366800279694914,2,1,143.69131768087433,8.316047656616538,258.9641744386376,709.9222624908182,5.34356942607146,2.91310414157044,135.6361161130703,0.04041965878052908,0.09000900126179184,0.2921777181197257,1.0,35.8373524157035,2.0,5.1340442915052105,7.557194793121274,19.075748786153106,2.0,7.0,-6.439486208095416,5.918065951908971,7.480497611228926,2.3978952727983707,0.0,1.0,-4.525164056888182,6.647535813293723,1.0,7.140843324438885
2018,1,0.8190716559641966,3.4886878759695543,3.2311922548081426,-1.025314854849329,9.80306530612015,4.283845847642072,-5.3178920581845075,10.499559957987783,63.8260387892467,0,1,81.18858964345736,11.081053561609338,196.47194691112634,651.9994721732771,-5.141638947277276,2.777682021575935,119.605000994965,0.07123459494624043,0.09882010379984109,0.2971966813988036,1.0,38.642089589989276,0.0,4.259181776607956,-11.267463342197937,15.742304318618778,1.0,3.0,-2.2373209052294873,4.989313227115743,-11.411398286703683,2.6390573296152584,0.0,0.0,-0.41275638443612583,4.321634170870859,1.0,6.481781117714618
2018,1,0.7633573810280884,1.5766959739831465,3.572662693184546,-3.982261151228461,13.014682676179497,3.7625040553782885,-2.807016897659364,6.648177850202665,33.98300341763959,0,2,44.82802012059069,5.515064968699286,125.346609954725,614.3581758878391,-15.794180136920541,2.9365812558422326,104.73849979954804,0.07123459494624043,0.21218010033876045,0.25846765606049216,0.7071067811865476,24.991992421801456,0.0,2.7703116642827523,-20.182153148155887,13.444088766499847,0.0,3.0,-11.998982866766147,2.921016255385736,-19.371454770551146,2.5649493574615367,0.0,0.0,-0.8330952503400466,2.1843429576207463,,
2018,1,0.7729993034842949,2.7301890100850477,2.74814000947565,-1.291836643508659,8.279016357233933,4.369956500102891,-3.297241832149633,12.87752220796058,82.39070633435281,2,1,113.35653326699693,15.221381234232695,247.02316747518321,662.3783308377745,5.64938251945787,2.7008559929517713,111.19033968076637,0.017477519615483873,0.10197648587069762,0.17271355295778273,1.0,47.89413773046138,2.0,7.7751057740865575,7.340266137815838,12.7751868778199,0.0,4.0,-4.724293807269462,8.800447099420513,7.266839432998305,2.9444389791664403,0.0,1.0,1.8275778328963461,8.002999210454782,1.0,6.481781117714618
2018,1,0.9103744114950978,3.342853146499042,3.5334871249267006,-1.8032709457471077,7.7348611931415725,3.7016671329050412,-2.551836227076523,9.035035574909433,52.247300988842255,0,0,97.94328762539875,9.539816089938414,211.0059095773466,703.1853506099568,-4.932624340504238,2.8227694298352977,89.5832007258208,0.0,0.23627224842008543,0.28073726176382857,1.0,32.639133334010076,0.0,5.1340442915052105,-8.60396855743238,14.307356378686817,1.0,4.0,0.20300084991138284,5.918065951908971,-8.700729688005323,3.4339872044851463,0.0,1.0,0.9325178640842142,3.445633099330694,1.0,4.8943099597661295
2018,1,0.820296310385253,2.366822274643508,3.8525363352135096,-3.5018092344362235,8.118088499168518,3.7016671329050412,-0.35731578315936824,9.970345055757411,39.77036014275114,0,1,59.82373625116485,9.539816089938414,170.0129510007888,602.5973061179026,-8.178530518977833,2.8897862520971587,162.6510991626072,0.07388124491317564,0.1471793665597626,0.19538080321810614,1.0,27.921892774628056,0.0,3.296746624956492,-8.86075238669636,15.674083410256108,2.0,7.0,2.8501620354434887,3.4524491871452905,-10.807057381139778,2.3978952727983707,0.0,0.0,0.0,2.456180913929975,1.0,7.140843324438885
2018,1,0.7815481531485623,2.2855600952723654,3.010341012821819,-2.273000705599892,7.942589140225687,4.518607061954021,-2.183555073934285,10.149183403369763,52.47068524899812,0,0,92.99302865814683,11.081053561609338,211.8678159275336,646.4744244778585,-1.3477182535055083,2.884139410680429,114.44576472901639,0.04719716411646159,0.15134736865606574,0.1990187479812995,1.0,32.756968471312895,0.0,4.259181776607956,-4.862195551463339,17.349329924522227,1.0,7.0,2.4297219225401143,4.989313227115743,-4.902644385974736,3.784189633918261,1.0,2.0,-0.007199209898451203,3.462881102297234,1.0,6.738012685511706
2018,1,0.9672518699662204,4.021283862397966,5.028317508764281,-3.623613236492833,5.494675795897054,4.242467651532429,2.26740309063835,9.970345055757411,53.58195246755025,1,1,74.93636816179618,8.731380257521822,146.16135227313995,475.9820506508395,-5.651356392731509,2.9703561325064136,172.0369263881586,0.07497073447005526,0.19058603724085832,0.2549317567628542,1.0,33.34189450754002,1.0,4.259181776607956,-9.121335843004951,18.96630707823862,1.0,10.0,-2.464166018184339,4.989313227115743,-9.226866934596623,3.9512437185814275,0.0,3.0,-2.298436652541211,5.0809280310495835,1.0,7.994744507193075
2018,1,0.7823125435135331,3.1315922843795203,3.430105542264839,-1.9107977467540531,7.1787687626922985,4.211108684950309,0.11574723994846138,6.529309172648665,36.21562895916999,0,2,44.82802012059069,5.515064968699286,171.53431701865804,696.8389581364081,-13.437533006289085,2.8916663864325223,131.05719499479753,0.0,0.2319220680823153,0.147111277367891,0.7211102550927979,38.21977552368901,0.0,6.331049767633854,-18.253269735131333,15.87774512442698,1.0,4.0,-0.14432525193594722,3.4524491871452905,-11.949384079298435,3.295836866004329,0.0,2.0,1.8122660435493976,2.1843429576207463,,
2018,1,0.8224977137548494,2.6961876872524835,2.8580365088091915,-1.521925649714645,8.398463249496585,3.7725730369197255,-5.41033741482764,8.435793966748777,50.21921965061335,0,0,99.55069571678663,8.731380257521822,210.42629473499917,686.9744305485299,-4.108411074415786,2.7712855957269116,110.9466503602497,0.0,0.13583122865318115,0.2245618737115152,1.0,31.56532251001555,0.0,4.705791029239524,-0.6661005715953984,17.828696647844385,2.0,9.0,-5.014329124426403,5.4614463733190455,-0.6674406856632754,4.248495242049359,1.0,4.0,-1.9081603846762214,3.2883513453085267,1.0,9.287447946674783
2018,1,0.7517343968405533,3.0677726693158167,3.828521388852037,-2.6773650730879477,7.045225042808115,4.24145918901457,-1.5392712541718805,11.173721683416728,85.34664173150148,1,3,71.99672765179598,11.081053561609338,170.90307974080227,728.1440772882955,-15.368583454227998,2.8597629965710394,145.58394088209113,0.053906155160525944,0.17669403502356934,0.2020210483336523,1.0,49.33202172487943,1.0,7.7751057740865575,-6.45704691079578,18.520993293753726,2.0,7.0,-5.406413309128767,8.800447099420513,-6.519798943850815,3.332204510175204,0.0,2.0,2.8640382385279994,7.079130825174503,1.0,10.400590158492088
2018,1,0.8847806719749236,4.393161358579356,4.46636332366757,-2.0362864197492714,10.216381727989718,4.442608319386601,0.6476242352770627,11.00829450423784,58.15279183317999,1,1,61.106741159628456,7.892491707339744,125.346609954725,520.0314388394122,-15.794180136920541,2.974759893197567,165.46564952735218,0.05801857019338994,0.22304341173553294,0.27933407851092656,1.0,35.72650980161888,1.0,3.296746624956492,-17.479682017437057,19.506377147596275,2.0,10.0,5.164163225320677,3.9883970460664133,-17.74940717138146,4.485519438980158,1.0,4.0,6.434812974534282,5.369504012959836,1.0,6.066369507236713
2018,1,0.9059004823938204,3.8504009145575853,3.142480375659679,-0.19957474290466207,8.118088499168518,4.706714247530488,-4.063840207868736,9.970345055757411,66.28262967076179,3,0,150.0753603468623,11.81970928855233,246.77044595421262,703.7321748829404,2.985192256871533,2.8103773397741256,136.6029823117831,0.04601151093108545,0.0801718441065223,0.21664471999279578,0.8306623862918074,42.310865628097865,3.0,6.331049767633854,8.405737253870788,15.944973953210777,3.0,11.0,-3.877165485365825,6.791837612743265,10.243573673184487,2.70805020110221,0.0,1.0,-0.6447132635724222,8.181766510012732,1.0,8.69248976667398
2018,1,0.785941931464274,2.3652347220502294,2.1302151237733504,-0.39108154348606483,6.052550823753149,3.7016671329050412,-5.665430937020915,9.22801846069702,70.09913664718138,2,0,145.3615953235076,10.321956897291466,230.83697879085094,644.286123342994,3.1122453155282908,2.7008559929517713,90.5815565485785,0.0315428748485845,0.1534138661709692,0.2971966813988036,1.0,41.814574910527476,2.0,6.331049767633854,13.999094942336468,19.769973630310634,1.0,10.0,2.595702783618214,7.211723350080266,13.810984189923705,3.258096538021482,0.0,2.0,-0.5745296641206182,7.30572204994152,1.0,5.347593094528095
2018,1,0.8207387738012113,3.4112723640789286,2.973910341867366,-0.6536635004197177,4.659022411341354,4.63398698331133,-3.4530063551165537,8.838789750352042,67.69878159334014,2,1,134.52277923325613,10.321956897291466,253.49019301071715,707.1070905102957,4.288730250480612,2.8161845515325603,127.60393221272312,0.03081795022011654,0.1233881323420364,0.21377061429658706,1.0,40.606664592462906,2.0,5.546430400868697,2.733407517206357,14.827495866999415,1.0,5.0,3.3976950708921243,6.361029647653172,2.7178149159592673,2.995732273553991,0.0,1.0,0.4690451170621297,7.17030396893697,1.0,9.580777038396429
2018,2,0.8058093563698147,4.169669474242918,4.3638233202131484,-2.169218167421822,7.2776951226886935,4.586239711684681,1.416364896713795,12.87752220796058,92.74010115063757,2,2,91.4998108963716,14.271681769079548,179.58576272173966,561.3115977631717,-3.3655993878750188,2.894050693665317,168.8258311613399,0.044805593412140556,0.1292943604636564,0.21492323842868852,1.0,52.891623842560286,2.0,8.774880232476564,-7.766188328509713,11.973066281531548,1.0,5.0,-2.1654225055489986,9.915117168994637,-7.849198246816472,2.995732273553991,0.0,3.0,1.236265768152643,8.592853404324012,2.0,6.457061646620543
2018,2,0.8226667499289437,3.010605326861219,3.389660344906778,-2.0017505643488382,7.414468525356977,4.2776418048912825,-1.7848166523922473,11.972922188221478,77.30219346373266,0,0,107.11743512545696,14.607491705130442,238.65370485511804,690.7683480402577,1.9573231037291812,2.8060864404738544,115.06705372437108,0.020797181185750253,0.06495770912894892,0.147111277367891,1.0,45.397721515706536,0.0,7.427337430484884,-0.40674201962540774,11.880259772937833,0.0,4.0,-4.62509354980471,8.41538420870028,-0.4072740798599243,3.258096538021482,0.0,1.0,1.8577616464135585,5.30162862370882,2.0,6.976686549605401
2018,2,0.7075109885364511,2.390858088285278,2.6454681743468345,-1.5756311388318245,12.046797562210491,3.963984860585239,-4.816653183913508,7.12632235620954,39.77036014275114,1,0,118.59690979840252,7.017672891843724,208.74775787974409,635.9469313431376,-1.4013381059192047,2.8285867860111793,95.07315879860839,0.04233141458526183,0.13438830396984972,0.15675476655382334,1.0,35.05647173934902,2.0,3.7909654103976647,7.854727651318918,14.754455610390663,0.0,7.0,-5.914339233760485,3.9883970460664133,-0.5203107279071475,2.6390573296152584,0.0,2.0,1.9254662561740639,4.213760945666758,,
2018,2,0.8394886818348276,4.606132721995693,4.146363163794927,-1.0098005310321423,5.758685391738471,4.960074163432654,-0.3022468456027783,9.60482422161621,88.80387693379497,1,1,132.45937399988273,11.452794056117337,253.49019301071715,711.6280390802455,4.008108520851061,2.871473300482367,185.39365761146465,0.0,0.06409584926907363,0.22119207478892164,1.0,51.002889931408355,1.0,6.706148005497942,15.734669430353138,14.000338536833645,3.0,8.0,-4.659695873936321,7.621716672559646,15.51281039846646,2.6390573296152584,0.0,1.0,-3.8275620971233266,7.294497457334085,2.0,9.473900841158386
2018,2,0.7248377743403966,3.5125814066717744,2.7399337395117698,0.020493004218191672,5.758685391738471,4.2764108013252145,-1.9107147380167206,9.60482422161621,76.53689486334301,1,0,140.866955879038,13.243840176943438,292.24896383142857,786.1139907896978,14.222444142295116,2.733573402468881,90.80431794891791,0.027097503219284495,0.02997105339469074,0.08263271402916135,1.0,,,,,,,,,8.41538420870028,10.344063087770603,2.4849066497880004,0.0,0.0,,6.527904956806365,2.0,7.268222926697674
2018,2,0.7451098456539639,1.8586735269304266,2.373714988369618,-1.8015657403737955,11.17661334284845,4.159813103673114,-3.6728019824647067,9.417898801388366,54.24428904784459,2,2,93.01248083690716,10.321956897291466,220.78977811411863,663.6283650038625,-0.39720213356462486,2.731399990975914,87.34245953802547,0.0,0.15954447419207973,0.2971966813988036,1.0,33.689532315991755,2.0,5.1340442915052105,0.7445161542573395,15.044214237003377,1.0,5.0,0.8448878642806213,5.918065951908971,0.7428902330299556,2.6390573296152584,0.0,1.0,-0.07825100127505472,6.419076892408315,2.0,4.952240448147274
2018,2,0.9672518699662204,5.713797415268446,5.320789581775446,-1.690509647339024,12.046797562210491,4.815384949453098,2.7518668724045874,9.60482422161621,80.70902382440221,2,1,131.78792013527394,10.704210190257918,225.26077236037028,506.3127736711738,11.20469323637972,3.0533465198336134,151.14950196322724,0.0,0.0924313134496911,0.2971966813988036,1.0,47.07213409665222,2.0,6.331049767633854,6.598495144410269,17.88757557193675,0.0,6.0,0.048047306442706196,7.211723350080266,6.535948281897823,4.02535169073515,0.0,2.0,0.9018715475698235,7.907319121993864,2.0,8.784893900057579
2018,2,0.7412680333307516,2.962301916195244,2.235238831814565,0.004012057743087926,8.163343083905989,3.87804234294853,-4.166371458385889,8.639106219481834,70.29766117061529,3,0,178.12392283057224,11.081053561609338,292.24896383142857,743.6876333022004,12.626218458974215,2.7008559929517713,72.07755220699514,0.0,0.09882010379984109,0.20558913062817907,0.9899494936611666,41.91415476822286,3.0,7.427337430484884,18.62355330608044,15.397754086957335,1.0,5.0,-7.561534791557669,8.41538420870028,18.342814024847126,2.833213344056216,0.0,0.0,-2.450150679478196,8.388930108704237,2.0,7.04732476425566
2018,2,0.765843019022662,2.785954973297755,3.0578147290529043,-1.735583317192599,10.216381727989718,3.853660826315202,-2.187295334314599,10.149183403369763,65.87577507654665,2,0,129.95670018737732,11.452794056117337,224.46707168383168,684.4271481573895,-0.8416321641706905,2.8867496341087766,129.24382738855329,0.026333812623753197,0.19058603724085832,0.11507507880254104,1.0,39.68436316343597,2.0,5.944907289854139,5.096072091245119,13.362509235312038,0.0,5.0,-4.327513893455815,6.791837612743265,5.053955672830555,3.091042453358316,0.0,2.0,2.2283535216726302,7.067682714530014,2.0,4.492708668412871
2018,2,0.8557952017702921,3.1562950758383868,4.027515161750867,-2.9092634066111938,5.7866449242161595,4.465658809845805,0.1303086123426918,12.87752220796058,87.53661001357156,3,0,124.24312101637224,14.940126405591691,205.05471796198094,616.8023586735836,-1.0447524940019315,2.8770782097586958,168.56132146583272,0.045411109130440844,0.17150391719112926,0.18423084967495973,1.0,50.391753971468646,3.0,7.7751057740865575,8.037747862811162,14.607136379982803,0.0,5.0,-1.8538066220503961,8.800447099420513,7.953670833058938,2.995732273553991,0.0,0.0,-1.6912303382439828,9.292891726401924,2.0,7.462434946337848
2018,2,0.764524979938057,5.204914173703933,4.363440838166804,-0.3399484774808096,8.302597695032006,4.442345891309079,0.4690836075754368,9.788930958354223,97.30645216541433,4,1,179.10409295647116,12.540049917385279,285.2457203335112,600.7652131647739,16.061486814684375,2.9490741237830194,106.45026392273788,0.027854575847606308,0.06063049937243189,0.21664471999279578,1.0,55.06543132657188,4.0,7.7751057740865575,20.39688499851337,9.593027400503873,0.0,1.0,-7.992114567488255,8.800447099420513,20.07851554146761,2.3978952727983707,0.0,0.0,0.0,10.497938975255229,2.0,10.019659456777557
2018,2,0.926865299138059,3.03978365869113,3.4434812751156993,-2.0557217637763894,8.06705739559453,4.528673613579843,-3.559174598697438,12.280694105979148,85.16312057979012,1,0,120.51195539050082,15.221381234232695,243.9844583823881,587.5736941460141,9.88545439040417,2.8671254810352806,120.80787809572581,0.01997817093038184,0.08100077053213695,0.2393083717482389,1.0,49.24300326930628,1.0,6.706148005497942,-4.748067743865492,14.07779819741789,2.0,8.0,4.4474616877173245,7.621716672559646,-4.78703591664877,2.995732273553991,0.0,3.0,4.47346064744353,7.067682714530014,,
