season,week,team,fpts_gained,fpts_lost
2019,10,CAR,1.2166666746139518,1.6222222328186031
2019,10,DET,0.0,0.0
2019,10,KC,0.0,0.0
2019,10,MIA,0.0,0.0
2019,10,NYJ,1.1533333430687578,2.3066666861375165
2019,10,PIT,1.1533333430687578,1.5377777907583443
2019,10,TB,2.3066666861375165,3.075555581516689
2019,10,TEN,2.3066666861375165,3.075555581516689
2019,11,ATL,1.1533333430687578,2.3066666861375165
2019,11,CAR,1.1533333430687578,4.613333372275035
2019,11,IND,0.0,
2019,11,NYJ,1.4850000033775956,5.940000013510386
2019,11,PHI,4.861666670441626,5.940000013510386
2019,11,SF,4.861666670441626,9.723333340883254
2019,11,TB,6.346666673819223,8.462222231758965
2019,11,WAS,4.861666670441626,6.482222227255503
2019,12,CHI,1.4850000033775956,5.852333331108094
2019,12,CIN,1.4850000033775956,3.3008888853920837
2019,12,JAX,1.1000000099341065,1.9813333213329325
2019,12,NE,1.1000000099341065,3.962666642665863
2019,12,NO,1.1000000099341065,
2019,12,NYG,1.1000000099341065,
2019,12,NYJ,1.596666674812634,6.386666699250539
2019,12,PIT,3.4489999926338584,6.386666699250539
2019,12,SF,3.4489999926338584,3.1933333496252696
2019,12,TB,5.045666667446493,4.257777799500359
2019,12,TEN,3.4489999926338584,2.1288888997501796
2019,12,WAS,1.596666674812634,1.5966666748126348
2019,13,CLE,1.596666674812634,1.5966666748126348
2019,13,IND,0.0,0.0
2019,13,KC,0.0,0.0
2019,13,MIA,0.0,0.0
2019,13,NYJ,1.7300000081459672,6.920000032583872
2019,13,SEA,1.7300000081459672,6.920000032583872
2019,13,SF,3.636666684349377,7.273333368698756
2019,13,TB,5.366666692495345,7.155555589993795
2019,13,WAS,5.543333360552787,7.391111147403717
2019,14,ARI,5.543333360552787,5.543333360552788
2019,14,CHI,3.636666684349377,4.848888912465838
2019,14,DET,1.906666676203409,2.54222223493788
2019,14,GB,0.0,0.0
2019,14,IND,0.0,2.184444464577569
2019,14,JAX,0.0,1.6383333484331766
2019,14,KC,1.6383333484331757,2.184444464577569
2019,14,LA,1.6383333484331757,3.276666696866353
2019,14,LAC,1.6383333484331757,0.0
2019,14,MIA,3.910000010331471,0.0
2019,14,NYJ,5.636999974648157,6.730666625499725
2019,14,OAK,5.636999974648157,4.487111083666483
2019,14,PHI,5.636999974648157,5.636999974648157
2019,14,SF,5.360333325465519,7.631999987363815
2019,14,TB,5.360333325465519,7.631999987363816
2019,14,WAS,7.355333338181177,9.627000000079473
2019,15,CAR,7.355333338181177,7.355333338181177
2019,15,CHI,5.36033332546552,7.147111100620694
